bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1XJ4m177iq,1252250509,领导的驭人五术 商君书 老板管理员工的底层逻辑   弱民、疲民、辱民、贫民、愚民 现代老板的管理杀手锏 Susy职说,Susy职说,520564541,"996、007、职场PUA、35岁危机……黑心老板们在压榨劳动力方面，还有多少花样？它们背后有没有一套统一的底层逻辑？
	大家好！这里是Susy职说，一个分享基于职场、但高于职场心法的频道。我是职业发展咨询师Susy。
	 
	当我还是打工人时，我就一直很好奇，那些设计出996、狼性文化的高人是怎么做到年年都能推陈出新、变着法子压榨剩余劳动力，以至于打工人穷尽自媒体平台，学习职场厚黑学、向上管理、自我提升的课程，最后还是逃脱不了35岁卸磨杀驴的终局。
	 
	直到我看到这本书，才终于明白了底层逻辑。这就是",9:6,1711630788,0,12108,117,43,711,0,456,0,"商君书,领导力,商鞅变法,管理,法家,员工管理,驭人之术,底层逻辑,职场心法,今天也要好好工作",209,职业职场,//i0.hdslb.com/bfs/archive/2c916e704aba364fd973ee7a0c291753a8824a75.jpg,http://www.bilibili.com/video/av1252250509,0,,False,执行文化,1756708983
BV19WEkzrEZ1,114509750472231,【全10讲完+讲义】执行疑难法律问题,法学薇ck91jd,3546650568035242,"【全10讲完+讲义】执行疑难法律问题；更多课程学习看祝、页、详~~情~
声明：资源收集于网络，仅用于试学及购买课程之参考，切勿用于其他用途！如若侵权，请留言告知删除，谢谢！投稿为自制是为了防止二次搬运添加水印，敬请理解。",44:2,1747304400,0,602,0,0,58,0,8,0,"法律,案件,优势",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/95e2f5d2b496c13b4da1c3a754c73e4768c376d4.jpg,http://www.bilibili.com/video/av114509750472231,0,,False,执行文化,1756708983
BV1Em4y1r79Q,696731609,不是老赖的老赖，被执行人家徒四壁，执行法官含眼泪进行腾房,凡人不凡911,217985251,,9:35,1679822077,0,850690,2337,3576,1615,0,11657,0,"必剪创作,老赖,强制执行,民生纪实,社会百态",21,日常,//i0.hdslb.com/bfs/archive/59080d866daee3d52f0bd2f55a6bb9cc51fc9700.jpg,http://www.bilibili.com/video/av696731609,0,,False,执行文化,1756708983
BV1Ew4m1k7MN,1106350590,沈雯&amp;姜丽丽：加班的司法认定与举证责任分配 | 微课程,上海一中院,3546603600219061,,34:29,1723619333,0,20693,7,59,1227,0,768,0,"公开课,司法",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/fe7799e10d6ff20ea42329509b069209b617460b.jpg,http://www.bilibili.com/video/av1106350590,0,,False,执行文化,1756708983
BV11KtozXEhL,115015046729816,庭审“四人帮”法庭辩论现场1980.12.24,数影师,132617776,庭审“四人帮”法庭辩论现场1980.12.24,4:34,1754991156,0,1206633,17,274,26494,0,43181,0,"历史,四人帮,魏师数影,数影师,魏长虹,庭审四人帮",183,影视剪辑,//i0.hdslb.com/bfs/archive/ae3b67b6ad7bb537b0591d89786ea4c8510a01d2.jpg,http://www.bilibili.com/video/av115015046729816,0,,False,执行文化,1756708983
BV1Em4y1r79Q,696731609,不是老赖的老赖，被执行人家徒四壁，执行法官含眼泪进行腾房,凡人不凡911,217985251,,9:35,1679822077,0,850690,2337,3576,1615,0,11657,0,"必剪创作,老赖,强制执行,民生纪实,社会百态",21,日常,//i0.hdslb.com/bfs/archive/59080d866daee3d52f0bd2f55a6bb9cc51fc9700.jpg,http://www.bilibili.com/video/av696731609,0,,False,执行文化,1756708984
BV1ZkhYzDEeH,115115458305532,什么是申论贯彻执行题（下）,申论门卫郑成公,502064954,申论80+选手带你走进申论课堂,49:43,1756535400,0,55,0,1,9,0,8,0,"公务员考试,公务员,公考,申论,省考,国考申论,国考,行政执法,国省考,申论题讲解",208,校园学习,//i1.hdslb.com/bfs/archive/fd19e863994aead0e0b0ba56c21f2ce20768c7e6.jpg,http://www.bilibili.com/video/av115115458305532,0,,False,执行文化,1756708984
BV18r4y1m7zs,765274627,【央视】社会与法频道CCTV-12《民法典进行时》,八神逸枫,10289419,"https://tv.cctv.com/2021/12/28/VIDAJGFfRV6durAx7oYgj7bx211228.shtml
《民法典进行时》充分展示《民法典》颁布后对个人和社会带来的巨大变化，全国范围内各行各业落实《民法典》实施的典型案例。",224:44,1641063234,0,98200,809,138,4275,0,1338,0,"社会,民法,民法典",37,人文历史,//i1.hdslb.com/bfs/archive/7e17a59b60dd4f6993f449793a2e82faecab0a24.jpg,http://www.bilibili.com/video/av765274627,0,,False,执行文化,1756708984
BV1Xx4y147QV,1005885270,民事证据法律实务八讲,陌路陌路law,250671336,民事证据法律实务八讲,892:21,1718718019,0,24812,29,33,2030,0,336,0,"法律,律师,证据,法学,实务,法考,创收,民事,法律实务",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/9d9db21e9d6bd937b25abdcb24c95f1218b431a0.png,http://www.bilibili.com/video/av1005885270,0,,False,执行文化,1756708984
BV1jxLUz9EF6,114416251047148,廉洁微电影《底线》,法号莫贪,457735220,,12:22,1745985600,0,16666,0,14,265,0,90,0,"教育,微电影,廉政,廉洁,警示教育",228,人文历史,//i2.hdslb.com/bfs/archive/9b0c876d8691fcf32482192342d835791fa60c3d.jpg,http://www.bilibili.com/video/av114416251047148,0,,False,执行文化,1756708984
BV1LE411d7nH,71081618,【央视/纪录片】鉴史问廉［八集全 1080P］,霍亨索伦皇帝威廉,379003026,"http://tv.cctv.com/cctv9/m/
《鉴史问廉》共8集，每集45分钟，名称依次为《兴衰之思》、《清官之念》、《清浊之辨》、《道德之择》、《文化之力》、《律令之矩》、《制度之重》、《千秋之评》。
在先秦典籍《周礼》中，古人提出了“六廉”的概念，即廉善、廉能、廉敬、廉正、廉法、廉辨，意思是说一个官员必须具备善良、能干、敬业、公正、守法、明辨是非等基本品格，六个方面均以“廉”为冠。千百年来，百姓对清明政治和清官廉吏的呼唤，几乎贯穿了一部中华文明史。",359:19,1570951672,0,41682,36,21,1833,0,360,0,"央视,中国,历史,人文,廉政,教育",228,人文历史,//i0.hdslb.com/bfs/archive/bea86528debd39eae20689f5be8b3a2cbd2811e9.jpg,http://www.bilibili.com/video/av71081618,0,,False,执行文化,1756708984
BV1KpPJeeEHB,114071177272956,2025强制执行案件实务：带你从入门到精通办案技巧,资源之家,503860886,整理不易，给个关注吧，课程内容仅用于学习。,478:48,1741051440,0,5523,0,2,681,0,81,0,"学习,财经,课程",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/96c5ed3a0d13184c3b84b195de9845a45da6b288.jpg,http://www.bilibili.com/video/av114071177272956,0,,False,执行文化,1756708984
BV1NptyzWE3u,114990535148552,1、亓伟龙、杨保全：劳动争议司法解释二：条文解读+热点问题+实务应对,法律名家讲堂,543791136,法律名家讲堂特别上线了亓伟龙老师的大专栏【4门合集】：企业用工合规全流程实务指引。包含《企业劳动合同核心条款设计》、《劳动法与企业用工合规65套实战工具与277个核心要点》、《培训服务期与竞业限制实务精讲》、《劳动法与企业用工核心问题全析》四门专栏。大专栏涵盖从招聘到离职全流程用工管理工具和实操技法。前300名报名即赠送300+份“人力资源管理常用参考模板”。,21:28,1754616690,0,2601,6,3,92,0,18,0,"劳动法,劳动合同,劳动合同法,劳动争议,工伤认定,工伤赔偿,法律课程,劳动合同解除,法律直播,万物研究所",209,职业职场,//i2.hdslb.com/bfs/archive/b6b633a5ba72b5121ad7454e727502e6805be824.jpg,http://www.bilibili.com/video/av114990535148552,0,,False,执行文化,1756708984
BV1XJ4m177iq,1252250509,领导的驭人五术 商君书 老板管理员工的底层逻辑   弱民、疲民、辱民、贫民、愚民 现代老板的管理杀手锏 Susy职说,Susy职说,520564541,"996、007、职场PUA、35岁危机……黑心老板们在压榨劳动力方面，还有多少花样？它们背后有没有一套统一的底层逻辑？
	大家好！这里是Susy职说，一个分享基于职场、但高于职场心法的频道。我是职业发展咨询师Susy。
	 
	当我还是打工人时，我就一直很好奇，那些设计出996、狼性文化的高人是怎么做到年年都能推陈出新、变着法子压榨剩余劳动力，以至于打工人穷尽自媒体平台，学习职场厚黑学、向上管理、自我提升的课程，最后还是逃脱不了35岁卸磨杀驴的终局。
	 
	直到我看到这本书，才终于明白了底层逻辑。这就是",9:6,1711630788,0,12108,117,43,711,0,456,0,"商君书,领导力,商鞅变法,管理,法家,员工管理,驭人之术,底层逻辑,职场心法,今天也要好好工作",209,职业职场,//i0.hdslb.com/bfs/archive/2c916e704aba364fd973ee7a0c291753a8824a75.jpg,http://www.bilibili.com/video/av1252250509,0,,False,执行文化,1756708984
BV1Ew4m1k7MN,1106350590,沈雯&amp;姜丽丽：加班的司法认定与举证责任分配 | 微课程,上海一中院,3546603600219061,,34:29,1723619333,0,20693,7,59,1227,0,768,0,"公开课,司法",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/fe7799e10d6ff20ea42329509b069209b617460b.jpg,http://www.bilibili.com/video/av1106350590,0,,False,执行文化,1756708984
BV11KtozXEhL,115015046729816,庭审“四人帮”法庭辩论现场1980.12.24,数影师,132617776,庭审“四人帮”法庭辩论现场1980.12.24,4:34,1754991156,0,1206633,17,274,26494,0,43181,0,"历史,四人帮,魏师数影,数影师,魏长虹,庭审四人帮",183,影视剪辑,//i0.hdslb.com/bfs/archive/ae3b67b6ad7bb537b0591d89786ea4c8510a01d2.jpg,http://www.bilibili.com/video/av115015046729816,0,,False,执行文化,1756708984
BV1XmYrzTEjs,115042410305287,刘家安 《合同编通则解释》逐条精讲,巴拉巴拉小魔仙2365,391250392,自用,1535:21,1755408474,0,3086,0,5,495,0,88,0,刘家安 《合同编通则解释》逐条精讲,124,社科·法律·心理,//i1.hdslb.com/bfs/archive/4746105595a1f792978376dc343de7232bb9b624.jpg,http://www.bilibili.com/video/av115042410305287,0,,False,执行文化,1756708984
BV1BT4216734,1706377775,高中历史选必一｜第8课《中国古代的法治与教化》,小马历史课堂,3546391242607372,"课件制作@皮皮课件  
德治还是法治，这是困扰古代统治者的一个选择，但是后来他们还是找到了和谐相处的办法，最终形成了古代的法治与教化",36:4,1723899600,0,29988,221,41,421,0,627,0,"高中生,高中历史,唐律疏议,高考历史,历史公开课,法家思想,历史课件,大明律,国家制度与社会治理,是老师，也是UP主,发现亿点兴趣",208,校园学习,//i2.hdslb.com/bfs/archive/efe0ca8863666b29aa07ecbfa3b52f610735e07e.jpg,http://www.bilibili.com/video/av1706377775,0,,False,执行文化,1756708984
BV1Qx4y147Ho,1005880538,民间借贷法律实务八讲,陌路陌路law,250671336,民间借贷法律实务八讲,796:24,1718721767,0,20946,62,31,1625,0,362,0,"法律,律师,民间,普法,案件,民间借贷,法考,创收,民事,法律实务",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/35e7eb7afbd18d9d3371ba66b309126c36e2c0fe.png,http://www.bilibili.com/video/av1005880538,0,,False,执行文化,1756708984
BV1Tb4y1H7ff,635564892,沧溟先生郦波讲座：《汉字·文明·廉洁》（2015.06.25 中纪委“廉洁文化公开课”第一期）,沧溟先生郦波课云集,1033449874,"http://v.ccdi.gov.cn/ljwhgkk/201501/gkkspbf/index.shtml
沧溟先生郦波讲座：《汉字·文明·廉洁》

2015.06.25 中纪委“廉洁文化公开课”第一期

少年：“汉字是什么？”
沧溟先生：“汉字是中国人的DNA，是华夏文明的基因密码。”
一字一文化，一字一智慧，一字一价值。
“让古籍中的汉字都活起来，我个人理解是让汉字所孕育的那种文化传承、文明传承活起来。‘观乎人文，以化成天下’，中国人不仅用经世致用的才能化成天下，也用伟大的汉字来化成天下。”
“每",46:48,1641989206,0,5067,1,5,164,0,64,0,"历史,读书,郦波,汉字,华夏文明,廉洁",228,人文历史,//i1.hdslb.com/bfs/archive/71b404c97b406c9b3ef6cdf62f46fbb1fbf8c63b.jpg,http://www.bilibili.com/video/av635564892,0,,False,执行文化,1756708984
BV1q14y157BS,774470953,我在法院执行局工作的日子，如果有的选，我也不想在人间当“恶魔”,可爱的小水果饼,1364548037,,4:45,1666594947,0,14109,11,92,77,0,130,0,"分享,高能,职业,公务员生活,执法局",21,日常,//i2.hdslb.com/bfs/archive/cd10c88ceb89594356e9d9e5abc51ef8199274c8.jpg,http://www.bilibili.com/video/av774470953,0,,False,执行文化,1756708984
BV18dLVzjE2G,114395363413961,劳动用工实务15讲,陌路陌路law,250671336,劳动用工实务15讲,866:6,1745535714,0,16827,3,16,1351,0,218,0,"劳动,用工",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/ac26910e6399814579b3768d16bfdc384c9f3d4b.png,http://www.bilibili.com/video/av114395363413961,0,,False,执行文化,1756708984
BV1hr421u7Xe,1403909812,别从“高效执行”变“搞笑执行”,郑要闲聊,412338270,,9:56,1714533248,0,81,0,0,0,0,0,0,"高效,职场,领导力,企业文化,执行,职场潜规则,职业经理人,职场问题,职场现况,老板一言堂",228,人文历史,//i1.hdslb.com/bfs/archive/142c8076d7fa47ba82e44696990522fe7419b7de.jpg,http://www.bilibili.com/video/av1403909812,0,,False,执行文化,1756708984
BV1oF411U7Xv,276146207,执行财产线索上哪找,松子是律师不是法师,155390978,-,8:30,1695355200,0,20200,4,68,2154,0,908,0,"执行,线索,财产,今天也要好好工作,今天也要好好工作 x 拉夫劳伦",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/41586cb9fee62f6578f4e4dd9c96764a30bbd488.jpg,http://www.bilibili.com/video/av276146207,0,,False,执行文化,1756708984
BV1po4y1E7yU,400007038,不要轻信执行法官的话,律师老蔡,252147318,不要轻信执行法官的话,1:27,1681732800,0,49663,24,309,1713,0,2088,0,"律师,普法,民法典,刑事律师,民事赔偿,武汉律师",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/57db797b8c32920184e883bd885b75aabe89b438.jpg,http://www.bilibili.com/video/av400007038,0,,False,执行文化,1756708984
BV1gn4y197M7,1055453906,初中文化大龄女性创业靠的就是执行力，知行合一不是说说而已 #女性创业 #宝妈 #执行力,楼上的阿南,2007333632,-,1:56,1717170905,0,213,0,0,0,0,1,0,"励志,奋斗,90后,创业,自媒体,执行力,宝妈,如何创业,女性创业",21,日常,//i1.hdslb.com/bfs/archive/1e27ada6d56f00040f235b0ab4bfb409e2da77cb.jpg,http://www.bilibili.com/video/av1055453906,0,,False,执行文化,1756708986
BV1Tg4y1U7o1,836417325,《绝不姑息-正风肃纪反腐》第一集“净化政治生态”。,严查莫贪,2049032651,-,34:41,1705665023,0,60175,0,15,1164,0,258,0,"反腐,警示教育",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/fe73375c04469b7b255b2618e03d7e7049b3aed0.jpg,http://www.bilibili.com/video/av836417325,0,,False,执行文化,1756708986
BV1aRhyzGE3r,115105761069641,【时光代理人】潛像 【二次创作视频】 | Created by CMC Media with 靑江文化产业大学校,绘梦动画,10266242,"这是一部饱含对【时光代理人】深厚热爱的献礼之作，由CMC Media与靑江文化产业大学校联合制作。

（注：该短片动画纯属个人创意内容，与《时光代理人》动画正片剧情无任何剧情及设定关联性）",1:33,1756436400,0,68869,215,249,8696,0,12957,0,"动画短片,学生作品,时光代理人",168,国产原创相关,//i2.hdslb.com/bfs/archive/f6f365d704ee8918f23e55980c33adc324e16800.jpg,http://www.bilibili.com/video/av115105761069641,0,,False,执行文化,1756708986
BV1tjeBzREsf,115077508243398,【2025最新】刘家安 刘家安物权法 刘家安民法 刘家安2025 刘家安债法 刘家安民法基础课 刘家安公司法 刘家安cctalk 刘家安物权 刘家安民法物权,70247521,3546938028853593,【2025最新】刘家安 刘家安物权法 刘家安民法 刘家安2025 刘家安债法 刘家安民法基础课 刘家安公司法 刘家安cctalk 刘家安物权 刘家安民法物权,3206:57,1756084111,0,832,0,0,67,0,7,0,"法律,考试,学习,课程,民法,法考",208,校园学习,//i1.hdslb.com/bfs/archive/f78fb8340fdc477928a40b444746c943a865c2e7.jpg,http://www.bilibili.com/video/av115077508243398,0,,False,执行文化,1756708986
BV1bK4y1W7Ae,886149324,执行力,bili_42721752996,507945508,"VCD
金洋说段子",198:15,1610450819,0,3018,0,2,132,0,8,0,"执行,执行力,职业,职场,心理,制度,绩效,商战",209,职业职场,//i2.hdslb.com/bfs/archive/a98885bec8a058480053e102438ed8f1050b1fd6.png,http://www.bilibili.com/video/av886149324,0,,False,执行文化,1756708986
BV1KpPJeeEHB,114071177272956,2025强制执行案件实务：带你从入门到精通办案技巧,资源之家,503860886,整理不易，给个关注吧，课程内容仅用于学习。,478:48,1741051440,0,5523,0,2,681,0,81,0,"学习,财经,课程",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/96c5ed3a0d13184c3b84b195de9845a45da6b288.jpg,http://www.bilibili.com/video/av114071177272956,0,,False,执行文化,1756708986
BV1Ka411G779,217339501,典中典：只要他不申请执行，我就不给钱,真的想不出名儿了,2990100,不要对老赖属性的人存有怜悯之心,7:7,1661335200,0,1676062,6534,3666,11572,0,93891,0,"社会观察局2022第二季,社会观察局,律师,执行难就是因为有你这种人吧,大兄弟你这样我很难不开团,不想还钱就直说,还搁这儿比比呢,一审二审都判你还钱",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/ef1b5573fe082d3ee0bb0aa506558ef7f2ea86eb.jpg,http://www.bilibili.com/video/av217339501,0,,False,执行文化,1756708986
BV1BT4216734,1706377775,高中历史选必一｜第8课《中国古代的法治与教化》,小马历史课堂,3546391242607372,"课件制作@皮皮课件  
德治还是法治，这是困扰古代统治者的一个选择，但是后来他们还是找到了和谐相处的办法，最终形成了古代的法治与教化",36:4,1723899600,0,29988,221,41,421,0,627,0,"高中生,高中历史,唐律疏议,高考历史,历史公开课,法家思想,历史课件,大明律,国家制度与社会治理,是老师，也是UP主,发现亿点兴趣",208,校园学习,//i2.hdslb.com/bfs/archive/efe0ca8863666b29aa07ecbfa3b52f610735e07e.jpg,http://www.bilibili.com/video/av1706377775,0,,False,执行文化,1756708986
BV1QreRzkEyN,115088413496264,【2025最新】李建伟合同编司法解释逐条精讲李建伟公司法新规逐条精讲李建伟民法典合同通则司法解释李建伟新公司法理论与实务八大专题实战营新公司法时代的企业合规体系,c59668923,1551471365,【2025最新】李建伟合同编司法解释逐条精讲李建伟公司法新规逐条精讲李建伟民法典合同通则司法解释李建伟新公司法理论与实务八大专题实战营新公司法时代的企业合规体系,1777:37,1756110897,0,1601,0,0,154,0,26,0,"学习,课程,企业,新规,公司法,法考,李建伟,企业合规,新公司法",209,职业职场,//i2.hdslb.com/bfs/archive/8a808b84e84180c6bd283d0efcbb4fc8561e7be0.jpg,http://www.bilibili.com/video/av115088413496264,0,,False,执行文化,1756708986
BV1EQ4y1p7bT,704933388,职场篇：企业文化对我们的重要性,Michael大麦哥,324213598,企业文化并不是喊口号，它是 指一个组织内部的价值观、信仰、行为准则、工作方式、传统和共享的愿景，它影响并塑造了员工在工作中的态度、行为和决策。企业文化反映了一个组织的身份和独特性，通常是组织的核心价值观和使命的体现。,13:27,1698015600,0,15728,103,46,484,0,404,0,"职场,跳槽,企业文化,公司文化,职场经验,求职经验,个人成长,自我发展,职场跳槽,我最值得分享的职场经验,百日招聘，就业集结令！",209,职业职场,//i1.hdslb.com/bfs/archive/287c1e21ab87f791c969850277b339e6fd79b25d.jpg,http://www.bilibili.com/video/av704933388,0,,False,执行文化,1756708986
BV1Nx421U7ec,1753163628,《高效执行四原则》高效战略执行实践案例分享,原來是林溪,483820126,,29:17,1713183261,0,396,0,0,12,0,3,0,"高效,战略,实践,案例分享",209,职业职场,//i0.hdslb.com/bfs/archive/4ab8704d3d7fe7204af64007317382c266e96c9f.jpg,http://www.bilibili.com/video/av1753163628,0,,False,执行文化,1756708986
BV1Qtsqe1E7u,113195574365600,借古讽今，欺世盗名的千万关注普法up，罗翔说刑法！,小小粒的泡子,3303524,这就是他的真面目吗？,8:57,1727236800,0,176183,823,526,1690,0,4359,0,"UP主,借古讽今,欺世盗名,罗翔说刑法",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/757b57c0d2ba653d33d16fe9be13ee9d2be234d1.jpg,http://www.bilibili.com/video/av113195574365600,0,,False,执行文化,1756708986
BV1jae2eMEmE,112838689555989,如何执行客户第一的文化,职场翘楚,500942326,-,1:53,1721781854,0,79,0,0,0,0,0,0,"文化,创业,客户",209,职业职场,//i1.hdslb.com/bfs/archive/5d1167441195200e37f03ca67c50e7cb8dd5e409.jpg,http://www.bilibili.com/video/av112838689555989,0,,False,执行文化,1756708986
BV1oj411275h,447935957,【法学】民事执行法理论与实务专题,丶姜逍遥,668692213,,1619:30,1693491668,0,3237,0,3,216,0,35,0,"法律,专题,理论,法学,民事执行",228,人文历史,//i1.hdslb.com/bfs/archive/d7e341e899dcbfe53438cf002a1f3eb81e4e99db.jpg,http://www.bilibili.com/video/av447935957,0,,False,执行文化,1756708986
BV1Em4y1r79Q,696731609,不是老赖的老赖，被执行人家徒四壁，执行法官含眼泪进行腾房,凡人不凡911,217985251,,9:35,1679822077,0,850690,2337,3576,1615,0,11657,0,"必剪创作,老赖,强制执行,民生纪实,社会百态",21,日常,//i0.hdslb.com/bfs/archive/59080d866daee3d52f0bd2f55a6bb9cc51fc9700.jpg,http://www.bilibili.com/video/av696731609,0,,False,执行文化,1756708986
BV1q14y157BS,774470953,我在法院执行局工作的日子，如果有的选，我也不想在人间当“恶魔”,可爱的小水果饼,1364548037,,4:45,1666594947,0,14109,11,92,77,0,130,0,"分享,高能,职业,公务员生活,执法局",21,日常,//i2.hdslb.com/bfs/archive/cd10c88ceb89594356e9d9e5abc51ef8199274c8.jpg,http://www.bilibili.com/video/av774470953,0,,False,执行文化,1756708986
BV18r4y1m7zs,765274627,【央视】社会与法频道CCTV-12《民法典进行时》,八神逸枫,10289419,"https://tv.cctv.com/2021/12/28/VIDAJGFfRV6durAx7oYgj7bx211228.shtml
《民法典进行时》充分展示《民法典》颁布后对个人和社会带来的巨大变化，全国范围内各行各业落实《民法典》实施的典型案例。",224:44,1641063234,0,98201,809,138,4275,0,1338,0,"社会,民法,民法典",37,人文历史,//i1.hdslb.com/bfs/archive/7e17a59b60dd4f6993f449793a2e82faecab0a24.jpg,http://www.bilibili.com/video/av765274627,0,,False,执行文化,1756708986
BV1MN411N7Be,311788128,法律文书写作专项课-《民事起诉状》的精细化制作,陌路陌路law,250671336,法律文书是进行各种法律活动和处理法律事物的产物，因此法律文书的作用是和各种法律活动的进展以及法律事务的处理同步发挥的。它对各种法律活动的启动和深入发展以及法律实务问题的解决都具有明显的作用。法律文书不仅是具体实施法律的重要手段，同时也是生动宣传法律的现实教材，记录法律活动的文字载体，更是考核法律人才的重要内容。法律文书在司法实践工作中的作用很大，它以文字的形式，全面，准确，如实地记载和保留案件材料和证据，使法律机关及法律组织与案件当事人及时沟通，互相交流，从而保证案件处理的公平。,240:21,1680051122,0,22622,20,75,2253,0,479,0,"起诉状,什么是法律,律师,规范,合同,法律,制作,民事,专业,课程",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/6460ed45f5598f5ce63084180c73c79941790270.png,http://www.bilibili.com/video/av311788128,0,,False,执行文化,1756708986
BV1Bg411N7Zs,506920383,审讯心理！警察的魔法！全是套路！,雷sir说案,1850467034,在审讯室，为什么更容易向警察认罪，哪怕是无罪也会承认？这期我们来一起看一下审讯室的套路！警察的魔法！,13:53,1638135538,0,27200,41,93,875,0,447,0,"故事档案馆,热点,案件,观点,心理,律师,心理学,科普纪录,学习,原创",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/d8553fac3b033ddfd41e77ce966c7f64d1cce180.jpg,http://www.bilibili.com/video/av506920383,0,,False,执行文化,1756708986
BV1Ti4y1o7zu,549970706,提高执行力的四把钥匙,一坛酒话,541618061,"https://www.jinengjingsai.com/
执行力的四把钥匙",19:16,1639638213,0,16271,11,1,520,0,102,0,"面试,求职,找工作,职业,实习,学习,职场,打卡挑战",209,职业职场,//i1.hdslb.com/bfs/archive/ff7a8eac5be41e735b669f9765930505cfe00e10.jpg,http://www.bilibili.com/video/av549970706,0,,False,执行文化,1756708986
BV1bwh1zqE6R,115105878513760,李老师 合同通则司法解释与合同实务,我是dxy123456,403635190,资源来源于网络收集，本视频著作权归属主讲人及主办方，本视频仅用于学习之用，请勿用作任何商业用途，如有不当之处，请告知修改、更正或删除。投稿为自制是为了防止二次搬运添加水印，敬请理解。,444:19,1756377078,0,360,0,0,44,0,2,0,"学习,课程,学习心得",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/ea6ecd36cab510036c50ac6d974699a0f1fa913d.jpg,http://www.bilibili.com/video/av115105878513760,0,,False,执行文化,1756708987
BV1YT411n7hD,485312470,庭审修炼全流程：致胜关键点全解（上）,陌路陌路law,250671336,以庭审为中心的诉讼制度改革，在为律师提供更大发挥空间的同时， 也对其庭审技能提出了更高的要求。司法实践中，辩护律师 恰如其分的法庭问话，对于澄清案件关键事实，划清己方被告人的地位作用，明确相关人员的法律责任，实施精准有力的辩护，具有十分重要的意义。,254:58,1682191903,0,57091,168,139,6746,0,1060,0,"考试,学习,流程,职场,考研,庭审,法学,是热爱也是工作",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/1fce83df9fd6da3a004ebea90747bb7d0572dbb6.png,http://www.bilibili.com/video/av485312470,0,,False,执行文化,1756708987
BV1Et4y1X7Qv,626441949,执行第一线,冰凌blade,10565193,"https://weibo.com/tv/show/1034:4427674521663545
上海广播电视台与上海高院深度合作，策划推出《执行第一线》，以纪实拍摄的手法直击执行现场真实记录执行法官的日常工作，生动展现上海法院执行干警坚定理想信念、排除万难、斗志昂扬的精神风貌，充分展示“基本解决执行难”取得的重要成果以及解决执行难给人民群众带来的获得感，为新中国成立70周年献礼。",130:13,1595217516,0,14776,138,15,325,0,145,0,"普法,执行法官,法院,法律",180,舌尖上的旅行,//i0.hdslb.com/bfs/archive/761c3a96566dd18f016fb6659bd029f7ac9ba8f3.jpg,http://www.bilibili.com/video/av626441949,0,,False,执行文化,1756708987
BV1vk4y1z7kZ,753584625,余凌云、章志远：行政协议的判断标准与合法性审查（华东政法大学东方明珠大讲坛第3期）,dedede_,317683400,华东政法大学科研处,119:18,1592373041,0,7916,6,14,589,0,142,0,"清华大学法学院,行政法",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/1dbc1c9e305a318b36d8a3d5d463f04ed0e64fe1.jpg,http://www.bilibili.com/video/av753584625,0,,False,执行文化,1756708987
BV1XP4y1F7Kv,894270353,罗翔谈法治，这段话引人深思,集墨成趣fighting,1448804405,"转载
罗翔谈法治，这段话引人深思",8:20,1645879563,0,67383,54,37,1432,0,868,0,"明星,娱乐,综艺,罗翔,张三,法外狂徒,访谈,罗翔身高",137,明星综合,//i1.hdslb.com/bfs/archive/c6088a16636087447f9f14914067f021181ef82b.jpg,http://www.bilibili.com/video/av894270353,0,,False,执行文化,1756708987
BV1DM4y1k7sB,908175642,执行异议——反复卡在这个点上 ，已经学习的不知道第几遍了，但是好在动手写动手推理，最后也慢慢的清晰起来。,阿符的小脑袋瓜,488891747,-,11:3,1678243702,0,12925,8,47,617,0,331,0,"必剪创作,法考主观题,民事诉讼法,执行异议",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/0e92c9082c4a64a15622284da27ffd4c41033151.jpg,http://www.bilibili.com/video/av908175642,0,,False,执行文化,1756708987
BV1xR9bYTESf,114093490966366,民商事诉讼文书攻防策略与技巧,陌路陌路law,250671336,民商事诉讼文书攻防策略与技巧,139:18,1740929311,0,11291,7,26,1111,0,254,0,"律师,民商事诉讼文书,民商事诉讼文书攻防策略与技巧,法务合同",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/6dbb8289d6ccb1fb9b3598d6cb52fe03e0003314.png,http://www.bilibili.com/video/av114093490966366,0,,False,执行文化,1756708987
