bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1gEh2z1EfA,115107254308654,为何有理抵不过有关系？无权无势怎么活最有效？,行长王德发,1053088039,"博士小A被导师安排免费干活，功劳全归甩手掌柜张老师，想举报却可能连毕业都难——你是不是也遇过 “有理抵不过有关系” 的憋屈时刻？
有人说 “无权无势只能任人拿捏”，但真的只能这样吗？这期视频就拆解 “导师压榨”“看病靠关系”“打官司拼背景” 的真实案例，带你看清那些没说透的现实规则：为什么领导明知不公却纵容？为什么 “鱼死网破” 是最傻的选择？普通人该怎么逆人性攒实力、顺人性换资源，既守住核心利益，又不被现实磋磨？
别让愤怒冲昏头，也别被焦虑困住脚。学会在规则里找机会，才是成年人最稳的活法。",11:26,1756397688,0,80002,1279,1077,2759,0,4264,0,"人生,真相,现实,职场,社会,阶级,关系",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/89d660ccb5ba84c6e27a625b92f1a2bb0c7469ad.jpg,http://www.bilibili.com/video/av115107254308654,0,,False,执行力不足,1756708782
BV1CCeqz7EcL,115077810229218,蔡澜先生谈专注：专注的本质就是放弃，你的时间不够用的,Better2Change,40593448,,0:41,1755948371,0,14205,0,7,1353,0,667,0,"蔡澜先生谈专注,专注于一件事，就得放弃其他的所有事,专注才能心灵宁静，你的时间不够用的,一次只做一件事，不贪多",21,日常,//i2.hdslb.com/bfs/archive/da12f85373644f0d260d728c2154144223084904.jpg,http://www.bilibili.com/video/av115077810229218,0,,False,执行力不足,1756708782
BV1Pz4y1L7wb,576077283,如何提高自己的执行力？？,起飞354,3493258491595722,-,2:55,1694780609,0,428,0,0,4,0,7,0,"新人,分享,放松,执行力,必剪创作",21,日常,//i0.hdslb.com/bfs/archive/f98071460159b0067094ca30012c7f49b0ce97e7.jpg,http://www.bilibili.com/video/av576077283,0,,False,执行力不足,1756708782
BV134tnzYExJ,114975519540722,让你拥有恐怖执行力的方法，负熵效应,认知进化的Tori,507886913,-,4:53,1754387476,0,779,1,1,104,0,37,0,"人生,成长,心理,思维,认知,执行力,深度思考,认知提升,唠点心理话",47,同人·手书,//i1.hdslb.com/bfs/archive/b92829bbe875a4e1a2a34f6d69bb53a32ddc796f.jpg,http://www.bilibili.com/video/av114975519540722,0,,False,执行力不足,1756708782
BV1jeewzqEcp,115055395865883,《毛选》，斩断焦虑的四把利剑！,亿文,477069325,,7:23,1756116300,0,456647,207,677,29955,0,31754,0,"历史,成功,逆袭,毛主席,伟人,焦虑,变强,毛选,教员,人文历史档案馆",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/2406d0a00083eb115db3ee4300201b280ab345e1.jpg,http://www.bilibili.com/video/av115055395865883,0,,False,执行力不足,1756708782
BV1NwtpzbE3n,114993739730077,《毛选》 ，困境破局一线法则！,亿文,477069325,,12:14,1755164880,0,239956,124,226,13224,0,26832,0,"成功,逆袭,毛主席,伟人,变强,破局,毛选,教员,顶级思维,人文历史档案馆",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/94f1f6ac57ad7859248bd46aa29bbee80d11bb85.jpg,http://www.bilibili.com/video/av114993739730077,0,,False,执行力不足,1756708782
BV114YezBEQk,115036420904814,「高敏感人」觉醒后会形成很强的主体性,认知进化的Vivian,490573356,,8:36,1755316624,0,86748,71,330,6075,0,3193,0,"学习,心理,逆袭,自律,思维,认知,经验分享,内核心态,是时候自己做决定",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/f4c68bd3d83e8cdc960938a2ac7ac0f376f4d020.jpg,http://www.bilibili.com/video/av115036420904814,0,,False,执行力不足,1756708782
BV1sPuzzxEbe,114852676771802,「执行力」想的时候天下无敌，做就有心无力！思想上的巨人，行动上的矮子！一屋不扫，何以扫天下？［看长视频，培养专注力］无废话，适合循环播放，重塑大脑&amp;潜意识｜认知,拓荒者说-下饭长视频,437325981,-,30:38,1752513349,0,13689,8,21,1686,0,687,0,"颓废,效率,自律,执行力,拖延,行动力,认知升级,个人提升,内驱力,思维拓宽",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/b4f5696d2183a7f97aa30a4328d7274ce5c9eee4.jpg,http://www.bilibili.com/video/av114852676771802,0,,False,执行力不足,1756708782
BV1SWh2z3ECn,115107136805627,“习得性无助”——苦难只会打垮一个人,陈c乔乔,3546796565465298,"习得性无助
Learned Helplessness
马丁·塞利格曼",20:38,1756397231,0,12962,53,167,1483,0,881,0,"娱乐,教育,学习,心理,读书,生活记录,心理观察室",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/19828aecbf1597b602d70866b2966e0cceb81adb.jpg,http://www.bilibili.com/video/av115107136805627,0,,False,执行力不足,1756708782
BV15WhXziEb6,115109636670820,在你看完标题【这一秒钟】，你的大脑处理了多少信息？,心河摆渡,230983435,"伙伴们，这一期咱们用21分钟
深度解读大脑的4个基本原理
另外，蹲一个课代表~
参考书籍：《大脑简史》《心理学与生活》《打开心智》《有序》《思考快与慢》《社会认知：从大脑到文化》《人人都该懂的脑科学》",21:0,1756461600,0,50340,178,52,2427,0,2392,0,"科普,心理学,冷知识,脑科学,认知,心智,大脑原理,心理观察室",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/7c3c20e6e211729846113d4728c862ddbe85492e.jpg,http://www.bilibili.com/video/av115109636670820,0,,False,执行力不足,1756708782
BV1Ree1zxEmE,115100576909937,执行力差的原因：有人给你兜底,丑丑人生,699099905,-,4:34,1756295690,0,418,0,1,27,0,14,0,"学习,原因,人生感悟,执行力,认知觉醒",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/8b75315b119625e68bc841ccc3f3dcd2542318e8.jpg,http://www.bilibili.com/video/av115100576909937,0,,False,执行力不足,1756708782
BV15De6zgEMv,115097573791473,我找到了执行力的关键（福格行为模型实践分享,万伯渊,1274633472,早睡早起，加油加油,9:43,1756292400,0,1618,5,21,204,0,77,0,"吐槽,模型,记录,执行力,生活记录,福格行为模型,随手记录我的生活碎片",208,校园学习,//i0.hdslb.com/bfs/archive/342409dbad2c8b9916a550400527f10ad207b924.jpg,http://www.bilibili.com/video/av115097573791473,0,,False,执行力不足,1756708782
BV18Ne1zjEG5,115098748257969,人生困局：越奔波劳碌，越无法思考,硬核的HeyMatt,239688446,"忙碌解决不了真正的问题。
忙碌只会制造劳碌命，而无法真正打破人生困局。

很多人生要务的锚定，很多成长战略设计，很多事业经营，
都是在一大片不被打扰，安静，清爽的时间中，
慢慢地拨开迷雾，仔细辨别，耐心筹划出来的。",3:19,1756267796,0,16172,14,83,825,0,1285,0,"压力,人生,成长,心理,工作,社会,心态,时间管理,精神状态,社会观察局",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/baa69080610fa4cec1d820257c35cd4c52e54df9.jpg,http://www.bilibili.com/video/av115098748257969,0,,False,执行力不足,1756708782
BV1pK421e7AC,1702228675,创伤制造ADHD注意力障碍?多巴胺封锁会加重多动症抑郁焦虑反应,小波心理,1033890839,"参考资料：
Impact of Sleep Extension and Restriction on Children’s Emotional Lability and Impulsivity
Reut Gruber, PhD; Jamie Cassoff, BSc; Sonia Frenette, PhD; Sabrina Wiebe, MSc; Julie Carrier, PhD
Non-pharmacologic management of attention-deficit/hyperactiv",16:49,1711285252,0,274814,1272,744,14754,0,13412,0,"健康,心理学,多动症,多巴胺,脑科学,焦虑,注意力,ADHD,抑郁焦虑,万物研究所,万物研究所·春日健康季",201,科学科普,//i1.hdslb.com/bfs/archive/b8c6ee70908565ee8faaa2b090ec4c3c7c51ca87.jpg,http://www.bilibili.com/video/av1702228675,0,,False,执行力不足,1756708782
BV14S421w7XK,1501453303,你学不进去，玩不尽兴，睡不踏实，浑身不对劲却吃的特别多，没有基础但总是瞻前顾后，想脱颖而出，却又难以踏实努力，看到别人努力就紧张焦躁，但自己行动时总是明天再开始,罗老师哲学人生,1640095931,-,2:32,1709468490,0,4427460,2416,5336,144337,0,374056,0,"哲学,励志,人生,努力,学习,心理,人文,情感,罗翔,自律",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/1fc09404aee93575690ac9c5691bd52b5aca535c.jpg,http://www.bilibili.com/video/av1501453303,0,,False,执行力不足,1756708782
BV1xWe4zHEwH,115087004274846,“执行力”不够怎么办？（竖屏）,我是涔汐,1253118786,时间总是不够用，每一天混混沌沌的，重要的事情做不完，到底如何规划时间呢？其实核心在于，我们的内心太松散，没有觉察力，导致行为特别容易受环境影响，不知不觉消耗了时间，耽误了正事儿，大家觉得呢？,4:38,1756088511,0,52,0,0,0,0,0,0,"职场,执行力,竖屏",228,人文历史,//i2.hdslb.com/bfs/archive/8cf243412419fcd7b3bbcfadfde54d174ede0267.jpg,http://www.bilibili.com/video/av115087004274846,0,,False,执行力不足,1756708782
BV1HRAUe3Ewo,114051866692764,太有执行力的人也许是因为有心理创伤,江酱的法语日记,1340508433,许多朋友问的“执行力”，终于出了一期视频来聊聊这件事，希望对你们有帮助，欢迎在评论区分享你们的看法和经历。,9:10,1740293772,0,72492,167,414,5475,0,7857,0,"心理,社会,创伤,执行力,心理创伤,随手记录我的生活碎片,寻找100个宝藏vlogger",21,日常,//i2.hdslb.com/bfs/archive/04b7839c0000c147a9844dd2560b80ff93019a50.jpg,http://www.bilibili.com/video/av114051866692764,0,,False,执行力不足,1756708782
BV1UtXhYzEus,114209991957253,关于专注力的提升博士生对于张主力的提升跟关于哲写的问题向大冰老师提问具体请看视频,大冰夜tan,3493123879602462,-,18:30,1742706213,0,6090,4,6,324,0,223,0,"大冰,提升注意力,专注自我提升",21,日常,//i0.hdslb.com/bfs/archive/c99cbca8d08fc5aedb0d29574f986894ad2f492a.jpg,http://www.bilibili.com/video/av114209991957253,0,,False,执行力不足,1756708784
BV1fM4y1x7Fi,913500724,【无痛自律】变自虐为自动——憋律啦，用上脑科学，行动很自然哒！,王阿华的解忧平行宇宙,314021327,"你缺的不是自控能力，而是方法。

参考研究：
·《驱动力》——丹尼尔·平克
·《自控力》——凯利·麦格尼格尔
·《意志力》——罗伊·鲍迈斯特
·《内在动机：自主掌握人生的力量》——爱德华·L·德西
·《原来每个人都说自己压力好大》——青砥瑞人",14:54,1689753269,0,1284283,3508,1578,94623,0,117635,0,"科普,工作,心理学,多巴胺,自律,意志力,前额叶,今天也要好好工作",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/49937cbccc008bd20a7b3943a06abd09e86b599b.jpg,http://www.bilibili.com/video/av913500724,0,,False,执行力不足,1756708784
BV1EX4y1G7v3,714819436,教你一条做事的黄金准则，如何在泥潭中完成自救？？,傻白在美国,1373230511,"在工作中遇到困难该怎么解决
迎难而上就一定是对的吗",3:11,1616568798,0,128629,93,121,3897,0,3210,0,"知识分享官,工作,vlog,办事效率,创业,事业",207,财经商业,//i1.hdslb.com/bfs/archive/590a38c9e8d73e39d94ff9f087f620111870081e.jpg,http://www.bilibili.com/video/av714819436,0,,False,执行力不足,1756708784
BV12X4y1r767,354910416,下定决心要去努力，却总是半途而废，坚持不了多久。 这里告诉你怎么做，让你能够很轻松的长期坚持去做一件事。,O源流O,478851747,-,12:25,1681524000,0,19205,30,72,897,0,723,0,"励志,努力,学习,坚持,目标,习惯,自律,执行力,意志力,春天最是读书天,我的读书日常",208,校园学习,//i0.hdslb.com/bfs/archive/c32af0c1778834d55095cec4aa9e604792b7971f.jpg,http://www.bilibili.com/video/av354910416,0,,False,执行力不足,1756708784
BV1984y1478w,606590207,什么都懂，就是不动！明白这个道理，你会忍不住自律,林尽欢在践行,24805328,沉淀一年，只敢把自己真正做到的发出来。自律系列再度起航。,12:7,1671535500,0,151720,707,321,10008,0,9310,0,"自律,拖延症,个人成长",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/17f9ea0ebd0ca8317b6f03336905e07713cc4ef5.jpg,http://www.bilibili.com/video/av606590207,0,,False,执行力不足,1756708784
BV1ckhqzMEbv,115117136023477,避免间歇性堕落，长期保持强大且稳定的动力：分清「假欲望与真目标」,无限进化的Doria,3546587456342714,,14:21,1756548401,0,4353,3,6,407,0,217,0,"励志,成长,习惯,思维,认知,经验分享,行动力,深度思考,底层逻辑,唠点心理话",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/f4c2df5da441815b28773d2ab8e236ee8fc5515a.jpg,http://www.bilibili.com/video/av115117136023477,0,,False,执行力不足,1756708784
BV1Kh411B7tc,207196484,一个拖延症患者的真实自救......只要一招,鲁阳bb,68018863,-,6:6,1628343525,0,467900,1507,1437,25477,0,35381,0,"生活,拖延症,高效学习,心理,提高效率,自律",21,日常,//i2.hdslb.com/bfs/archive/70289ac7ebf64c0b77867fe27836892b8884187c.jpg,http://www.bilibili.com/video/av207196484,0,,False,执行力不足,1756708784
BV1VvhmzXEBb,115106348271729,执行力还是执行力,逸哥助理,1692819105,-,4:13,1756383844,0,412,0,3,16,0,16,0,"执行力,长高,长高方法,成人长高",21,日常,//i0.hdslb.com/bfs/archive/23147bd36edfc63b9c67f51520abc6225c5317ca.jpg,http://www.bilibili.com/video/av115106348271729,0,,False,执行力不足,1756708784
BV1AwQBYmEKb,114177175788559,学习执行力不足，反复做这3点就够了,新课程大语文,1401512655,,1:15,1742205521,0,124,0,0,1,0,0,0,"校园,高考,经验分享,执行力",208,校园学习,//i2.hdslb.com/bfs/archive/9661f39c13e33e795e95552e102dd75047269e41.jpg,http://www.bilibili.com/video/av114177175788559,0,,False,执行力不足,1756708784
BV1hL4y167qT,848558356,冲刺型狠人的专注力！如何在备考期间全身心投入？三个月考研日均学习12h，勇敢虎虎，不怕困难！,热心网友妙龄虎子,611756930,"俺提及的俩视频传送如下：
1、三个月备考经验教训谈 BV1UT4y1Z7oY
2、亲测有效三步情绪管理 BV1Fq4y1S7b4",8:12,1634182048,0,919394,1159,1776,51312,0,56253,0,"校园超新星,经验分享,考研,学生党,备考,学习",208,校园学习,//i1.hdslb.com/bfs/archive/1ba90cbeb2dd8bf764be778684504d91dc1eb3e8.jpg,http://www.bilibili.com/video/av848558356,0,,False,执行力不足,1756708784
BV1vheRzJEyb,115088329541121,野心勃勃却没有执行力的破解之道＃天涯神贴＃认知＃执行力＃主次矛盾＃惯性思维＃,九哥久传秘学,3546940969061126,-,2:44,1756108633,0,27,0,0,4,0,0,0,"矛盾,思维,执行力",21,日常,//i0.hdslb.com/bfs/archive/cecf4de32d7b3ee55c3a9b03995e6e4b91ecef7f.jpg,http://www.bilibili.com/video/av115088329541121,0,,False,执行力不足,1756708784
BV1rTYQzLEDE,115066284347919,低能量人的行动自救指南 | 如何破除“启动困难”和“行动瘫痪”,徐徐的心理电台,1902889,"心理咨询师/成长教练，提供1v1咨询/系统性成长服务，《主体性重建指南》图文+音频课程见主页小店
预约表单：http://sparkpsy.mikecrm.com/SNzPhr1
愿你能成为自己的太阳，无需凭借谁的光。",5:15,1755772209,0,12256,11,41,1781,0,1173,0,"行动,学习,心理学,心理分析,低能量,拖延,摆烂,能量管理,启动困难,是时候自己做决定",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/ca1d0032dceaf969bf5abb7a80d1b66c4e930174.jpg,http://www.bilibili.com/video/av115066284347919,0,,False,执行力不足,1756708784
BV1uz421a7r3,1355056620,第116讲 如何提高执行力,Maki的完美算术教室,391930545,,37:48,1716786915,0,30019,164,105,2151,0,1170,0,"数学,演讲,人生,知识,学习,公开课,课程,经验分享",208,校园学习,//i1.hdslb.com/bfs/archive/a0a1770de0cc915e87f86aa8c23c209cf177d174.jpg,http://www.bilibili.com/video/av1355056620,0,,False,执行力不足,1756708784
BV1eq4y1A7jA,550670724,自律失败真的不怪你，只用一招，让你持续自律,林尽欢在践行,24805328,素材均来自互联网，如有侵权，麻烦私信告知，感谢支持,5:17,1642156657,0,248988,1155,438,13361,0,14993,0,"心理,学习,自律,行动",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/8591dcfa493f782c33928de665cb667dd75c3a03.jpg,http://www.bilibili.com/video/av550670724,0,,False,执行力不足,1756708784
BV1qu4y1N75t,920843476,干货｜提高专注力小技巧,圈宁CeoxNim,382337524,-,1:47,1699712547,0,275703,86,200,7099,0,9205,0,"学习,技巧,效率,干货,经验分享,星计划,专注力",208,校园学习,//i0.hdslb.com/bfs/archive/f063f8e6ec26d2d969e13c34df26e85f33f3daab.jpg,http://www.bilibili.com/video/av920843476,0,,False,执行力不足,1756708784
BV1gx4y1X7AZ,999123181,如何利用暑假补救一切？（内附行动力提升指南）,你的同桌狗兄,251395733,-,8:29,1690729329,0,280547,1555,1802,16263,0,56635,0,"学习,开学,学生,暑假,效率,假期,动力,自我提升,拖延,行动力",21,日常,//i1.hdslb.com/bfs/archive/d0e09a9ebb1fdb6a6a88021eaaa89002f3015083.jpg,http://www.bilibili.com/video/av999123181,0,,False,执行力不足,1756708784
BV1hCLTzcEnw,114373402038129,【自制sub】效率王者•充沛精力•超强执行力•轻松顺利完成任务,快乐小面包o,343879432,hi大家 好久没见 这条音乐是前段时间帮助我成功走出低落时段 开始每天积极生活做事的好帮手 现在分享给大家 希望对你有帮助,4:3,1745199761,0,35486,300,155,3529,0,6168,0,"效率,执行力,sub,自制sub",267,电台,//i1.hdslb.com/bfs/archive/b068386e18afbabc486ef1673198fea9d696d060.jpg,http://www.bilibili.com/video/av114373402038129,0,,False,执行力不足,1756708784
BV1TW33zdEvS,114789544101051,7天多巴胺戒断，彻底改变你的专注力与生活｜执行力低下的人必看！,内核研究所,3546921109031008,"你是不是每天都感到心浮气躁，干什么都三分钟热度？
 你是不是明明立了目标，结果每次打开手机就刷了一个小时？
 你可能不是懒，而是“被多巴胺控制了”。
本期视频，我将用7天多巴胺戒断计划，带你重启大脑系统，找回深度专注力。
 这不仅是一场“排毒训练”，更是一种生活方式的升级。
 从专注一个项目、减少无意义刺激，到冥想、自我觉察，这7天将颠覆你对“自律”和“高效”的认知。
🎯视频核心内容：
多巴胺为何让你越活越空虚？
如何通过戒断重新找回生活的掌控感？
七天计划：4个习惯助你重建专注系统
进阶挑战：“修行模式",12:25,1751549659,0,156690,178,187,12021,0,7640,0,"多巴胺,自律,时间管理,专注力,自我成长,高效人生,内耗,上B站看播客",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/71c5d227d9b1f55a704350880fcf2ff72d07a502.jpg,http://www.bilibili.com/video/av114789544101051,0,,False,执行力不足,1756708784
BV1MBbMzhExf,115005265611992,内驱力不足、自控力极差，顶级自律从不靠意志力：只需化解「内阻力」,无限进化的Doria,3546587456342714,,15:11,1754841658,0,26584,0,6,2947,0,1365,0,"励志,成长,学习,心理,情绪,经验分享,自控力,深度思考,底层逻辑,唠点心理话",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/96292ad544c227ab4ed87d9c0e10bc577bfbee38.jpg,http://www.bilibili.com/video/av115005265611992,0,,False,执行力不足,1756708784
BV1x14y1G7gd,777185829,无效自律VS有效自律,belamark,360769132,"本视频仅供娱乐

*感谢度同学扫描仪赞助",2:48,1672754400,0,641976,384,332,8477,0,12732,0,"校园星发现4.0,校园整活王,自律,学习心得,高中,学习方法,学渣逆袭,学习动力,学习,初中,高考",208,校园学习,//i0.hdslb.com/bfs/archive/137d0767e5c181180dbb6d2d5bb1df4ec47fa55a.jpg,http://www.bilibili.com/video/av777185829,0,,False,执行力不足,1756708784
BV1NwtpzbE3n,114993739730077,《毛选》 ，困境破局一线法则！,亿文,477069325,,12:14,1755164880,0,239956,124,226,13224,0,26832,0,"成功,逆袭,毛主席,伟人,变强,破局,毛选,教员,顶级思维,人文历史档案馆",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/94f1f6ac57ad7859248bd46aa29bbee80d11bb85.jpg,http://www.bilibili.com/video/av114993739730077,0,,False,执行力不足,1756708785
BV1rpYUzqELv,115063784477523,我是怎么自救成功的？,老强说心理,3546919267731660,,8:41,1755734792,0,7424,80,252,462,0,512,0,"心理学,抑郁,焦虑,积极心理学,认知心理学,心理学科普,自我疗愈,内耗,心理研究所,老强说",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/d91936e3203bd332002d590a13be336d3c75e40d.jpg,http://www.bilibili.com/video/av115063784477523,0,,False,执行力不足,1756708785
BV1vpeUzhEqY,115100946010651,10min正念冥想 | ‌总被琐事&amp;情绪带偏？三步练出超稳心态,冥想星球App,2056112979,"【专题冥想】
这次的练习是：儿童自控力
适用这样的你：6-14岁的儿童。
开始练习之前：找到一个舒适的地方，安稳地坐下
冥想星球App出品，更多音频内容欢迎下载体验。",10:1,1756301115,0,6848,0,9,288,0,201,0,"情绪,冥想,焦虑,注意力,琐事,疗愈,专注力,正念,心流,全民健身一起开练",164,健身,//i0.hdslb.com/bfs/archive/b26081b1b189aaf0f143438a04000a7cad387440.jpg,http://www.bilibili.com/video/av115100946010651,0,,False,执行力不足,1756708785
BV1xK411T7of,499195760,【TEDx2018】如何克服懒癌提高你的执行力,TED演讲百科,263558571,"TED Talks
你每天都要使用大脑的执行功能——它让你能够集中注意力、提前计划和抑制冲动。你能够提升这个能力，做得更好吗？认知学专家萨宾·德贝尔带着自己对于儿童成长的研究，探求影响执行功能的因素——以及你该如何运用这项功能来改变自己的坏习惯，达成你的目标。",9:17,1596719163,0,32988,21,22,1011,0,538,0,"心理,TED,英语,教育,学习",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/426d9904db0c67bc41e45da9ae9cbe8aeaf54e2c.jpg,http://www.bilibili.com/video/av499195760,0,,False,执行力不足,1756708785
BV12ubWzvEj8,115032511745930,员工的执行力差？如何提升员工的执行力呢？,黄景老师,3537119851055146,员工的执行力差？如何提升员工的执行力呢？,2:3,1755300000,0,260,0,0,1,0,3,0,"老板,领导力,管理,企业管理,团队管理",209,职业职场,//i2.hdslb.com/bfs/archive/6b047b1df3381a97471020749c76e71827b5a348.jpg,http://www.bilibili.com/video/av115032511745930,0,,False,执行力不足,1756708785
BV1qu4y1N75t,920843476,干货｜提高专注力小技巧,圈宁CeoxNim,382337524,-,1:47,1699712547,0,275703,86,200,7099,0,9205,0,"学习,技巧,效率,干货,经验分享,星计划,专注力",208,校园学习,//i0.hdslb.com/bfs/archive/f063f8e6ec26d2d969e13c34df26e85f33f3daab.jpg,http://www.bilibili.com/video/av920843476,0,,False,执行力不足,1756708785
BV1uz421a7r3,1355056620,第116讲 如何提高执行力,Maki的完美算术教室,391930545,,37:48,1716786915,0,30019,164,105,2151,0,1170,0,"数学,演讲,人生,知识,学习,公开课,课程,经验分享",208,校园学习,//i1.hdslb.com/bfs/archive/a0a1770de0cc915e87f86aa8c23c209cf177d174.jpg,http://www.bilibili.com/video/av1355056620,0,,False,执行力不足,1756708785
BV1Ni8gzeEU6,114925439618946,执行力差的原因根本不怪你！,雪雪滚雪球-,434424335,-,5:43,1753623730,0,165,0,3,7,0,11,0,"学习,原因,执行力,万物研究所",21,日常,//i1.hdslb.com/bfs/archive/7ef0bef98aa3c4442265a0e121ed825674ee800d.jpg,http://www.bilibili.com/video/av114925439618946,0,,False,执行力不足,1756708785
BV1Dgh6zdETg,115119870711983,野心勃勃却没有执行力，你不是懒，而是「认知低下」,故事里的哲学家,3546907670481093,-,1:4,1756688400,0,167,0,0,3,0,5,0,"知识,成长,学习,心理,人生感悟,自律,认知,经验分享,深度思考,强者思维",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/57a0fc483c4522c7c6ef28d758addeceef1f89aa.png,http://www.bilibili.com/video/av115119870711983,0,,False,执行力不足,1756708785
BV1GCewzhEVC,115055362317383,如何拥有恐怖的执行力？,阿铁进化论,646234791,-,4:1,1755774000,0,96,0,0,2,0,2,0,"成长,心理,人生感悟,人际关系,思维,本质,经验分享,认知觉醒,强者思维,底层逻辑",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/7adb2f933f7a8339a72cb363d1243238ffe096a1.png,http://www.bilibili.com/video/av115055362317383,0,,False,执行力不足,1756708785
BV1AT421D7oF,1704547137,如何提高一个人的执行力,金泽每日搞钱信息差,243680430,-,0:29,1715746263,0,512498,49,436,16823,0,34227,0,"学习,一个人,职场,执行力,提高,沟通,必剪创作",207,财经商业,//i1.hdslb.com/bfs/archive/63eb78f773ad25e56282ba19a4efb8e30611db7a.jpg,http://www.bilibili.com/video/av1704547137,0,,False,执行力不足,1756708785
BV1retGzdEZJ,114969949640696,为什么又懒又阴暗的人，容易成功，执行力爆表！,记忆宫殿宁梓亦,129860965,-,7:30,1754302761,0,30763,139,113,2026,0,1328,0,"励志,人生,努力,大学生,自律,年轻人,方法论,执行力,原生家庭,唠点心理话",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/aa036a36fe60ea413b5380f698ff51fea0e9d500.jpg,http://www.bilibili.com/video/av114969949640696,0,,False,执行力不足,1756708785
BV1zUa3zwE7n,115123326947069,拥有超强执行力，真的简单,孙悟书,3546665642363823,-,5:7,1756642920,0,1553,0,9,148,0,70,0,"学习,技巧,心理,职场,执行力,生活记录,万物研究所",209,职业职场,//i2.hdslb.com/bfs/archive/b0e97d341332947825b8a0f777586c713cc1ca29.jpg,http://www.bilibili.com/video/av115123326947069,0,,False,执行力不足,1756708785
BV1dU4y1j7HR,675175044,从自控极差的废人，到超级自律的大神？UP亲测两个方法，改变自己像喝水一样简单,心河摆渡,230983435,"今天的视频可能会有点长
但干货满满，铁子们耐心看完
两本书、4个表现、3个真相、两个方法
让你从自控力极差到超级自律
UP亲测简单易用，行之有效，搞起来！
_______________________
如果觉得内容尚可，还望三连支持，谢谢铁子啦
这里是心河摆渡，每周分享有温度的成长内容
一个人能走多远，要看他与谁同行
下期成长干货，咱们不见不散",10:8,1630202402,0,3172391,15233,3307,202164,0,181673,0,"学习,自律,励志,读书,自控力,意志力,拖延症,掌控习惯,上瘾",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/4832c0daf77942aa0a5bff297ed5cc12fbb4376c.jpg,http://www.bilibili.com/video/av675175044,0,,False,执行力不足,1756708785
BV1oayWY5EeV,113351132713304,超出常人的效率和执行力•学业事业/精力值MAX,celyimsel,3546722110278167,工作学习的时候都可以听^ ^,16:6,1729601612,0,142043,13,214,6846,0,4483,0,"高考,学业,效率,酥饼,考研,study with me,sub,显化",267,电台,//i2.hdslb.com/bfs/archive/0046a6897bc14e42703f192d75b0f1549381dffd.jpg,http://www.bilibili.com/video/av113351132713304,0,,False,执行力不足,1756708785
BV1ZPEFzsEPD,114500439119522,低能量人也能做到的【健康生活习惯系统】,暂停实验室,253140197,总被疲惫和低能量拖后腿，无数次立下早睡早起，开始运动的flag，计划却一次次落空，觉得养成健康习惯比登天还难....其实，只要摸清大脑的规律，和大脑好好协作，这些习惯就都能不费力地养成！,9:0,1747138560,0,1371890,864,668,41987,0,47398,0,"压力,工作,健康,生活习惯,脑科学,熬夜,累,自我提升,精力管理,上B站看播客,高能量自律",21,日常,//i1.hdslb.com/bfs/archive/d1a45e9442015624cbfc229efffd7c6639046d3a.jpg,http://www.bilibili.com/video/av114500439119522,0,,False,执行力不足,1756708785
BV1LhZbYtEF5,114261648998425,执行力｜如何拥有恐怖的行动力？解决人生79%问题的工具！《福格行为模型》,奇客张小呆,392744112,点赞超过100，这个系列就继续下去～,24:7,1743494950,0,15387,78,27,1544,0,725,0,"人生,学习,心理,工作,执行力,行动力,bilibili开学季,新学期多点新知识",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/c6ceced56b033cc8c552d461285ba445e7f28c98.jpg,http://www.bilibili.com/video/av114261648998425,0,,False,执行力不足,1756708785
