bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1yz4y17763,573448846,五步，杀死拖延症！提高行动力，拒绝颓废摆烂,Iris学姐,588364496,"五个方法让你彻底摆脱拖延症，迎来本该属于自己精彩美好的人生！

视频中的方法结合了我自己的经验和《拖延心理学》《终结拖延症》这两本书的内容，我在【学姐读书会】对这两本书有更深度的解读以及更多个人经验的分享，私信回复【读书会】即可获得加入方式，解锁全部100本好书，跟我一起实现全方位成长！",3:0,1689329400,0,111243,173,80,6337,0,6328,0,"心理学,博士,拖延症,自律,考研,经验分享,vlog,校园vlog,一起上岸吧,一起上岸吧2",208,校园学习,//i0.hdslb.com/bfs/archive/08e6550c126aeacbe1dbbb9908d78a75591fe514.jpg,http://www.bilibili.com/video/av573448846,0,,False,执行力差,1756708738
BV1nNQmYiEK9,114164995462835,人与人最根本的差距在于「勇气与执行力」,认知进化的Vivian,490573356,,10:15,1742029200,0,14728,0,1,648,0,187,0,"成长,学习,心理,逆袭,自律,思维,认知,经验分享,内核心态",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/19e8746b8313edfe4e4d459f5c22e79e6d2425c7.jpg,http://www.bilibili.com/video/av114164995462835,0,,False,执行力差,1756708738
BV1nBMmz3ES6,114681180063300,对谈蔡康永：有野心却很懒怎么办？两招教你杀出重围！刷到的人下半年开挂！,三多同学-,626534242,"刷到的人下半年开挂！如果你内心不甘于平庸，同时又懒惰吃不了自律的苦，这期视频一定可以帮到你！

欢迎来到《三多•贵人介绍所》这是我开设的一档全新访谈节目，我将邀请100位我钦佩的贵人，通过和他们的对谈为处于焦虑迷茫的年轻人找到勇气和方向！

本期嘉宾：著名主持人、作家——蔡康永
本期话题：又懒又有野心怎么办？两招告别“清醒的摆烂”
（1）如何告别“清醒的摆烂”
（2）两招杀死拖延症
（3）警惕“完美主义陷阱”
（4） 如何克服“遇到优秀的人就自卑”的心理",10:17,1749896105,0,139398,57,91,7611,0,4439,0,"访谈,努力,成长,逆袭,拖延症,自律,思维,认识,自我提升,热点观察局,资讯直通车8.0",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/ee9ea73506f1a8ff0f13ec7ac0517206a514d864.jpg,http://www.bilibili.com/video/av114681180063300,0,,False,执行力差,1756708738
BV1nj421S7mc,1651070086,团队执行力差的原因是什么？如何提高团队的执行力：,项目管理进度猫,3546390722513003,-,2:44,1709026748,0,110,0,0,1,0,2,0,"学习,执行力,项目管理,项目经理,职场经验分享,必剪创作,职场新人进化论,搞笑研究所2024 1.0",209,职业职场,//i2.hdslb.com/bfs/archive/547ebe040298233ae2a27fad4a8c96c0475a6398.jpg,http://www.bilibili.com/video/av1651070086,0,,False,执行力差,1756708738
BV1nJ411t7s1,79762191,如何提高执行力？,李佩洪,38650844,"如何提高执行力？

《万商联邦》--李佩洪分享!",1:38,1576675023,0,528,0,1,4,0,7,0,"如何,提高,执行力",122,野生技能协会,//i2.hdslb.com/bfs/archive/0aa165ba427f7c42fbc5992ed0f1a44e95a5e974.jpg,http://www.bilibili.com/video/av79762191,0,,False,执行力差,1756708738
BV1FN411X7U9,502142969,执行力sub★愿望达成•百分百戒掉懒惰犹豫拖延,账号已注销,11636725,-,3:25,1616058816,0,542697,768,1424,25327,0,14543,0,"BGM,能量,自律,打卡挑战,潜意识音频,sub音频",267,电台,//i0.hdslb.com/bfs/archive/3016f5dfc1f0852e28912274a5bf4e464bd0919f.jpg,http://www.bilibili.com/video/av502142969,0,,False,执行力差,1756708738
BV1iw411d7CK,334184925,【双非上岸985】我稳定心态的一个很好用的方法 | 让自己的心静下来 | 提高学习效率,枫叶当书签,382442892,考研期间，我的心态很不好，但是及时找到了方法调整状态，最后圆了自己的名校梦。现在我将它分享出来希望能够帮助到你！,7:48,1626496986,0,58859,146,272,2178,0,2659,0,"知识分享官,学习,经验分享,考试,大学,考研,考研经验,研究生,干货,打卡挑战",208,校园学习,//i0.hdslb.com/bfs/archive/ed9a55a3b7ca588b9493a3b316cd87dc24d6a532.jpg,http://www.bilibili.com/video/av334184925,0,,False,执行力差,1756708738
BV1wS42197Ye,1506410418,开悟！一口气24小时看完30个人生底层大问题,大问题Dialectic,1871365234,一口气24小时看完后，告诉我你-悟-没-悟？,1450:18,1722420521,0,3832478,26916,5604,408076,0,194832,0,"哲学,人生,思维,底层,开悟,万物研究所,万物研究所·夏日探索计划",201,科学科普,//i1.hdslb.com/bfs/archive/70b4c655166dca90c7b007d8527217ca8cd87e49.jpg,http://www.bilibili.com/video/av1506410418,0,,False,执行力差,1756708738
BV1HQw6e7Ewd,113854969286173,渴望改变但又光想不做，新年如何解锁全新版本的自己？【陈海贤x姜Dora】,姜Dora在此,16385920,-,17:13,1737289358,0,312826,556,439,13149,0,14120,0,"人生,人文,自我,执行力,裸辞,个人成长,陈海贤,内耗,姜Dora,新年新知识,2025哔哩哔哩迎春会",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/69cfbd6fb4f7680385dc61cef2c8ad3e99e9226f.jpg,http://www.bilibili.com/video/av113854969286173,0,,False,执行力差,1756708738
BV1mVYDzHEFY,115064992437387,“老实人”最适合考公考编？？                    大冰怒斥：别用稳定废掉你的人生！！,大冰Fans,3546954829138154,"“你这种性格，最适合考编了！” 这话害了多少老实孩子？
山东学霸女孩，全家指望她考公端铁饭碗，但大冰一眼看穿陷阱：她不是需要选择，是需要成长！
真正的稳，是内心强大、能说会道、见过世面后的选择！
他开的药方竟是：先去打工、摆摊、混社团！ 把脸皮练厚，比多做十套行测题更重要！

所有被父母安排、性格内向、害怕社会的年轻人，听听另一种声音！这条视频能给你勇气！

#大冰人间清醒 #反向育儿 #考编不是避风港 #老实人逆袭 #挑战父母权威 #青春成长 #职业规划",13:56,1755752631,0,25800,16,45,875,0,922,0,"教育,考研,老实人,大冰,暑期实践,社会化,工作稳定,考公考编,社会洞察计划,大冰直播连麦",21,日常,//i2.hdslb.com/bfs/archive/24dc66c69ebb3cf6eb361db92b519855b60d7f0f.jpg,http://www.bilibili.com/video/av115064992437387,0,,False,执行力差,1756708740
BV1xn4y1X7W6,1055834274,注意力总不集中？让效能翻倍的“注意力管理”｜5步“心流”重塑你的专注力,七冥Payson,28600223,"“注意力管理”，本质上是指，有意识地引导我们的注意力，去优先关注那些对我们来说更重要、更有意义的事情。
参考/阅读推荐：《专注力》《心流》《为什么精英都是时间控》《高效能人士的7个习惯》",17:53,1719137524,0,37943,89,69,2459,0,1591,0,"心理学,专注,时间管理,认知科学,心流,个人成长,注意力管理,认知过程",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/f24a8eff51fbdaa497cc2f7c5ec26ad4ff523a02.jpg,http://www.bilibili.com/video/av1055834274,0,,False,执行力差,1756708740
BV1HMtpzWEHq,114993940925609,普通人不甘落寞，最稳的做法就是，择一业以谋时养命，等一运以扭转乾坤…,听大冰说,3546833984948342,-,17:51,1754668508,0,253683,198,559,16465,0,17888,0,"互联网,年轻人,信息",168,国产原创相关,//i0.hdslb.com/bfs/archive/a27d640838d6cb2eeb19b28761c9cee2d7c078d8.jpg,http://www.bilibili.com/video/av114993940925609,0,,False,执行力差,1756708740
BV1frtUzdE6E,115011255011879,认知高低决定执行力强弱！,江寒9023,389853219,,1:48,1754932551,0,158,0,0,1,0,2,0,"学习,心理,记录,执行力,生活记录",207,财经商业,//i2.hdslb.com/bfs/archive/d781f1fb9e42a6a6342a034eeeedd122cde6fb79.jpg,http://www.bilibili.com/video/av115011255011879,0,,False,执行力差,1756708740
BV1MrhCzAERb,115121598765613,这个社会已经病到烂掉了,阁下饮一杯无,35296651,,2:46,1756616596,0,4578,4,80,94,0,339,0,"吐槽,高能,社会,焦虑,思维认知,病态环境,intp,社会观察局",21,日常,//i2.hdslb.com/bfs/archive/7575b4cad55d6708e9b93fd0a7ff32c94c87df23.jpg,http://www.bilibili.com/video/av115121598765613,0,,False,执行力差,1756708740
BV1JK411h7bg,496841925,学习很痛苦？想逃避？爱拖延？因为弱者思维正在支配你！3句话，让你抢回自控力，实现超高效学习，彻底告别摆烂！,硬核学长2077,1195497797,"我们解决学习上的问题，一定要抓本质。
很多同学之所以痛苦、逃避、拖延、消极、纠结来不来得及，统统是来源于这个核心：
弱者思维，正在狠狠地暴打，他们的学业。

什么叫做弱者思维？
在这种世界观下，这个人永远都会觉得，自己是个受害者。
他每天都要去经历一些事情，哪怕它们让他很不爽，但是他就默认了：
我就是改变不了的了，我就是只能站在原地默默承受的了，我既不可能改、也不想去改，永远是在被动地承受外界赋予他的痛苦。这种认知，就叫做弱者思维。

而强者的世界观，和弱者的想法是截然相反的。
强者从不会等着去承受，外界",10:48,1706264468,0,262105,829,783,22346,0,22649,0,"数学,大学,高考,考试,知识,高中,学习,考研,校园学习,是老师，也是UP主！,期末生存大作战",208,校园学习,//i0.hdslb.com/bfs/archive/0f126ba983cefe395c5e68e2cece4846f2134211.jpg,http://www.bilibili.com/video/av496841925,0,,False,执行力差,1756708740
BV1tDgkzyEoS,114771324044929,找到自己想做的工作和事情不再懦弱勇敢尝试加强执行力增强逻辑思维能力对抗虚无主义不再摆烂成为理想中的自己,Buddhatva,332731403,-,6:38,1751271668,0,2850,0,16,313,0,201,0,必剪创作,21,日常,//i2.hdslb.com/bfs/archive/6b557dbff5fb7e4ae509adb9cbd1e7795053c598.jpg,http://www.bilibili.com/video/av114771324044929,0,,False,执行力差,1756708740
BV1UXaGz7E8B,115122420908464,执行力差的人总是在过一种临时生活,Lanlanzl,439476422,-,0:21,1756629079,0,74,0,0,0,0,1,0,"生活,工作,职场",157,美妆护肤,//i0.hdslb.com/bfs/archive/da93cd20ebc7924c68590d90c427f0cdd718aa5b.jpg,http://www.bilibili.com/video/av115122420908464,0,,False,执行力差,1756708740
BV1Mg411N7Tr,506815901,如何提高执行力-,盛创汇联培训库,1183896300,,122:29,1637228676,0,4624,0,0,184,0,21,0,商业,207,财经商业,//i0.hdslb.com/bfs/archive/580b13f127b0e75227e658902222e07480426f72.jpg,http://www.bilibili.com/video/av506815901,0,,False,执行力差,1756708740
BV1ZS421d7Dv,1505902071,峰哥：大部分缺乏执行力的人心理防御机制都是在逃避智商指责,武青君,446558708,-,1:37,1719589483,0,3235,0,1,134,0,85,0,"教育,心理,智商,峰哥,执行力,机制,生活记录,峰哥亡命天涯,今天遇到一个 CRUSH,生活万花筒12.0-100种生活方式",21,日常,//i0.hdslb.com/bfs/archive/53ac711a78c82f3e9ce3edbdceb156aea6afe320.jpg,http://www.bilibili.com/video/av1505902071,0,,False,执行力差,1756708740
BV1BaYDzuEUf,115064791110352,为什么你的计划无法执行❓两分钟获得超绝行动力❗开始即成功,Garlnd,3546894913505460,解决计划无法执行的三个问题，针对三分钟热度进行了讨论,2:46,1755749617,0,251,0,5,14,0,11,0,"计划,学习,执行力,行动力",208,校园学习,//i2.hdslb.com/bfs/archive/f27b0aaf8cb44879264988096644d2768bafd6c3.jpg,http://www.bilibili.com/video/av115064791110352,0,,False,执行力差,1756708740
BV1MBbMzhExf,115005265611992,内驱力不足、自控力极差，顶级自律从不靠意志力：只需化解「内阻力」,无限进化的Doria,3546587456342714,,15:11,1754841658,0,26584,0,6,2947,0,1365,0,"励志,成长,学习,心理,情绪,经验分享,自控力,深度思考,底层逻辑,唠点心理话",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/96292ad544c227ab4ed87d9c0e10bc577bfbee38.jpg,http://www.bilibili.com/video/av115005265611992,0,,False,执行力差,1756708740
BV1v27Az8Ej8,114600498502694,【张道频率能量】自律+驱动力+执行力+当前做的事坚持开展下去并取得成功,张道_,9093254,-,2:7,1748729748,0,6064,0,28,423,0,201,0,"努力,频率,能量,自律,执行力,意志力",130,音乐综合,//i1.hdslb.com/bfs/archive/1c91dede80bd5551f5107810978195c8cdf9dbf2.jpg,http://www.bilibili.com/video/av114600498502694,0,,False,执行力差,1756708740
BV1m64y1C7WE,760603131,"《思考,快与慢》让你更加了解自己的思维和决策模式 | David读书科普",David读书科普,17443326,"不喜欢分开看的小伙伴们可以在这里看合集哈~

书籍名称：《思考,快与慢》|《Thinking, Fast and Slow》
作者：丹尼尔·卡尼曼 | Daniel Kahneman",57:47,1620640810,0,209707,564,238,11248,0,6384,0,"知识分享官,互联网,社会,心理,人文,读书,学习,好书推荐,思考",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/0f4fb9d46066abd338bf7f00ad8f0e1289b2e95e.jpg,http://www.bilibili.com/video/av760603131,0,,False,执行力差,1756708740
BV1USt6zEEqY,114988773547023,看完后任何人、任何事，都无法再影响你 | 荣格,认知税事务所,3546771768740153,-,20:34,1754589600,0,62183,63,170,4727,0,2067,0,"哲学,心理,思考,思维,焦虑,认知,荣格,自我提升,内耗,社会观察局",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/df98bf130343ed6c0472827c83ca058ef29c9ebe.jpg,http://www.bilibili.com/video/av114988773547023,0,,False,执行力差,1756708740
BV14dhBz7Eho,115118478203784,到底什么是开悟，有什么好处？一个视频讲明白［看长视频，培养专注力］无废话，适合循环播放，重塑大脑&amp;潜意识｜认知觉醒｜思维拓宽｜个人成长,拓荒者说-下饭长视频,437325981,-,35:5,1756569167,0,882,1,5,38,0,26,0,"心理,觉醒,修行,潜意识,禅学,开悟,认知升级,个人成长,向内求,思维拓宽",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/b34aeb85730f081d51d64e98a6031e3ffe0bc97d.jpg,http://www.bilibili.com/video/av115118478203784,0,,False,执行力差,1756708740
BV1AwSZYaEvg,113407554556409,学会《1%定律》，让你拥有恐怖执行力！,马林思维,111082383,-,3:50,1730464609,0,16417,89,63,476,0,511,0,"生活,教育,心理,职场,社会,情感,思维,认知,执行力,个人成长",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/d7d8cfc2710343c0d86f52a4a99f18c62e7dad4c.jpg,http://www.bilibili.com/video/av113407554556409,0,,False,执行力差,1756708740
BV1hzhezkEAP,115116783705353,经济实力不够，腰杆永远挺不直！抱怨不敢干，跳槽不敢试—没刚的人在哪都是软柿子,大冰精选合集,3546867826690373,,17:51,1756542819,0,10697,15,24,198,0,135,0,"吐槽,现场,直播,实力,职场,经济,大冰,生活记录",21,日常,//i0.hdslb.com/bfs/archive/7bc3fdf7c733d192fefacc6ab1cfca1e563cbbda.jpg,http://www.bilibili.com/video/av115116783705353,0,,False,执行力差,1756708740
BV13bLgzMEF7,114393064933958,北京炒家实录：执行合一+执行力,作手帝一,85158144,,13:23,1745500289,0,389,0,0,27,0,8,0,"股票干货,北京炒家,一天上一当,游资之路,赚够3000w就收手",207,财经商业,//i1.hdslb.com/bfs/archive/0fadb95a9d22befd8b7a9c3f0ad96f2ba2c005cc.jpg,http://www.bilibili.com/video/av114393064933958,0,,False,执行力差,1756708740
BV1wk4y1E7uU,740623002,人类最关键的优势，是“自控行为”（行为带来效能，效能改变人生）,硬核的HeyMatt,239688446,,6:1,1682683200,0,126022,118,282,3918,0,5955,0,"效率,自律,时间管理,清醒,经验分享,竞争力,精力管理,人生发展,星海计划,抗拒诱惑,社会洞察计划",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/9cc7db70ee7094d1df36472984ee0e71cc06a3e1.jpg,http://www.bilibili.com/video/av740623002,0,,False,执行力差,1756708740
BV1AdrxYdE77,113770579887388,如何提升自己的执行力，「时间赌徒」思维,布甘思维,3546825707489313,-,7:45,1736001722,0,2084,0,12,369,0,108,0,"学习,大学生,思维,时间管理,认知,执行力,自我提升,个人成长,每天学习一点点",228,人文历史,//i0.hdslb.com/bfs/archive/b6749094c830ea0ce03e2956de347d4bef042e4f.jpg,http://www.bilibili.com/video/av113770579887388,0,,False,执行力差,1756708741
BV1Wt4y1E7iJ,984923590,间歇性努力？学习没动力的进来挨骂！附详细解决方法,张三三-,293281448,-,5:20,1661606017,0,131874,227,427,4722,0,7157,0,"学习,经验分享,努力学习,学习动力,高考,让学习变得更简单",208,校园学习,//i0.hdslb.com/bfs/archive/778d583eb8ddcb023f004d06feb9afce58cb3c12.jpg,http://www.bilibili.com/video/av984923590,0,,False,执行力差,1756708741
BV1Bw4m1Q7qJ,1104536644,自控力差必看！五步爆改拖延症！！提高行动力~,小芳拙见,3493146056985445,,2:30,1715593355,0,61807,119,43,4547,0,2888,0,"初中生,拖延症,自律,注意力,经验分享,学习方法,学生党必看,学霸秘籍,校园学习",208,校园学习,//i0.hdslb.com/bfs/archive/e13b1998aa38640376dccac221cf9f2be61733c2.jpg,http://www.bilibili.com/video/av1104536644,0,,False,执行力差,1756708741
BV1hN411h73L,489233182,领读好书《认知觉醒：开启自我改变的原动力》,霸天硬核读书,1115852727,-,239:53,1690815961,0,462194,260,167,21829,0,5735,0,"教育,觉醒,读书,认知,好书,认知觉醒",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/0686556c9bd45ee381b746ee056f437dbb8acb6d.jpg,http://www.bilibili.com/video/av489233182,0,,False,执行力差,1756708741
BV1k686zGExZ,114944683021645,重度拖延：执行力暴涨后真的好爽啊啊啊！！！！,好运孩儿姐,3546926173653550,时间轴在评论区！！！,8:40,1753916986,0,557,0,5,66,0,37,0,"生活,日常,记录,自律,执行力,自我提升,拖延,创作灵感,2025高考季",21,日常,//i2.hdslb.com/bfs/archive/118be9061c65dd0d6cfc2cf6ffacbdc3495b48be.jpg,http://www.bilibili.com/video/av114944683021645,0,,False,执行力差,1756708741
BV1a1421C7qY,1555757903,"压抑是有多可怕?报复性成瘾熬夜,抵抗式拖延是抑郁焦虑前信号",小波心理,1033890839,"参考资料：
西南大学心理学院情感认知与调节实验室
自发表达抑制的个体差异预测杏仁核对恐惧刺激的反应：抑制启动的作用
Trait self-consciousness predicts amygdala activation and its functional brain connectivity during emotional suppression: an fMRI analysis   Shengdong Chen, Changming Chen, Jiemin Yang &amp; Jiajin Yua",12:4,1718883414,0,1202881,2855,3124,97353,0,75033,0,"学习,心理学,情绪,恐惧,多巴胺,脑科学,抑郁,焦虑,拖延,科学很可爱,2024科学很可爱",201,科学科普,//i1.hdslb.com/bfs/archive/87239e91a8cf6c3180d22b7b87f00fd737083bf0.jpg,http://www.bilibili.com/video/av1555757903,0,,False,执行力差,1756708741
BV15Fb5zDE3v,115010399377371,暑假1秒恢复执行力,北大糖的魔法数学,283755998,,1:59,1754920216,0,3144,101,12,190,0,291,0,"高考,高中,学习,高三,初中,初三,高一,高二,执行力,学习方法",208,校园学习,//i1.hdslb.com/bfs/archive/5ffc35718488afde3749d8cd87c2a6844bc2dbfd.jpg,http://www.bilibili.com/video/av115010399377371,0,,False,执行力差,1756708741
BV1vQaEzGEWC,115127286243315,想拥有像马斯克那样快速学习的能力？可以试试诺贝尔物理学奖得主费曼发明的学习方法。,周鸿祎,627947058,,3:20,1756703293,0,1130,0,4,24,0,35,0,"费曼,马斯克,学习方法,学习心得",231,计算机技术,//i1.hdslb.com/bfs/archive/7b5a492274b38ba5e42bb28bf66a42d74eeb61d4.jpg,http://www.bilibili.com/video/av115127286243315,0,,False,执行力差,1756708741
BV1aDa5z4E3i,115123544923974,我发现，专注力不够的人，都有一个通病【专注1小时】,进化电波EvoWaves,3546859159160966,"抵挡不住碎片化的信息。
 .
你是不是也经常遇到这种情况：背单词的时候，脑子突然想起衣服、零食或者朋友圈；刚翻开书本，眼睛就开始盯着手机，手不自觉地划开短视频……明明想专注学习，结果整个人心思全跑偏，效率低得可怜。
.
其实，这不是你懒，也不是你不努力，而是碎片化信息正在悄悄偷走你的注意力。
.
3个科学方法，帮你快速提升专注力。这三个方法，是从我们整套打卡系统的专注力板块摘出来的，能够帮你从“不再被手机牵着走”开始，到“单次可专注 &gt;45 分钟”统。你每天只要照着表做，就能一点点养成高质量的专注节奏。
",1:13,1756645992,0,558,0,2,57,0,26,0,"学习,效率,自律,经验分享,执行力,学习方法,高效学习法,专注力,行动力,学习心得",208,校园学习,//i0.hdslb.com/bfs/archive/6559d6b6f1ebcee51a5e92ce23ff6dc3b6b1624c.jpg,http://www.bilibili.com/video/av115123544923974,0,,False,执行力差,1756708741
BV1JW4y1o7sk,955801974,别内耗了！学习！,圈宁CeoxNim,382337524,-,4:46,1689089076,0,124364,319,252,3846,0,7810,0,"高中,学习,经验分享,星计划,学习心得,内耗",208,校园学习,//i1.hdslb.com/bfs/archive/0862103fcf302456483848b3e3b4cbfb5b748d40.jpg,http://www.bilibili.com/video/av955801974,0,,False,执行力差,1756708741
BV1WXLqziEjK,114410295133201,【大冰语录】大冰谈下班如何提升自己，大冰讲的很透彻,大冰心灵驿站,3546696751516123,,21:9,1745762664,0,409106,1437,1038,19969,0,15030,0,"人生,经验,语录,情感,上班,大冰,事业",21,日常,//i1.hdslb.com/bfs/archive/b0cf452b5e0e1f8bb0f6cda546ffb28453d76c29.jpg,http://www.bilibili.com/video/av114410295133201,0,,False,执行力差,1756708741
BV1zphizwEX9,115117740001521,耐心是生活的关键，挫折是进步的办法,土狗beautiful,3461562853492809,暑假已经步入尾声了，很感谢大家一直喜欢着我的作品。也感谢着你们一直支持着我，后面狗哥开学了就没办法一直更新视频，不过我会努力提高自己的拍摄技术。在后面的时候教大家一些拍摄技巧，并且不断提高自己的文化修养，还有各方面的能力，争取在明年春考结束后给大家带来更好的作品，谢谢各位同志一直以来的支持，谢谢！,0:54,1756557613,0,9232,23,124,134,0,1648,0,"努力,学习,生活记录,vlog,张信霞",164,健身,//i2.hdslb.com/bfs/archive/07c83e6968d8061e63ef27841cbf908e55ff1b19.jpg,http://www.bilibili.com/video/av115117740001521,0,,False,执行力差,1756708741
BV148YfzCEmp,115070025733105,那些不内耗的人脑回路是啥样的,西一昂叨叨版,1511660367,,1:18,1755868200,0,95789,109,288,9131,0,16438,0,成长必修课,138,搞笑,//i2.hdslb.com/bfs/archive/7af6dc861f7d63672e364557c019c7fa99ecf8d5.jpg,http://www.bilibili.com/video/av115070025733105,0,,False,执行力差,1756708741
BV1LgedzXEbv,115088094662645,一个人最顶级的强者心态和人格魅力：「面如平湖，内王外圣」【专属直播回放】,无限进化的Doria,3546587456342714,,51:13,1756105532,0,5546,1,12,201,0,141,0,"成长,情绪,心态,自律,思维,人格,认知,经验分享,强者心态,唠点心理话",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/413fccde4bb962bbc206934c4fbe58803bca341c.jpg,http://www.bilibili.com/video/av115088094662645,0,,False,执行力差,1756708741
BV1fM4y1x7Fi,913500724,【无痛自律】变自虐为自动——憋律啦，用上脑科学，行动很自然哒！,王阿华的解忧平行宇宙,314021327,"你缺的不是自控能力，而是方法。

参考研究：
·《驱动力》——丹尼尔·平克
·《自控力》——凯利·麦格尼格尔
·《意志力》——罗伊·鲍迈斯特
·《内在动机：自主掌握人生的力量》——爱德华·L·德西
·《原来每个人都说自己压力好大》——青砥瑞人",14:54,1689753269,0,1284283,3508,1578,94623,0,117635,0,"科普,工作,心理学,多巴胺,自律,意志力,前额叶,今天也要好好工作",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/49937cbccc008bd20a7b3943a06abd09e86b599b.jpg,http://www.bilibili.com/video/av913500724,0,,False,执行力差,1756708741
BV1Hb42177MY,1806475831,执行力强和弱的人，就像两个物种,傻白在美国,1373230511,,4:54,1722772800,0,49371,36,76,4319,0,2788,0,"学习,执行力,干货分享,能力提升",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/d1665df4b3c823df1e8146076e5a8e4ff3a7bd2e.jpg,http://www.bilibili.com/video/av1806475831,0,,False,执行力差,1756708741
BV1994y1v7w5,361407257,医学读研，每天睡9个小时（内附提升专注力指南）,你的同桌狗兄,251395733,-,6:34,1690464547,0,663649,3012,1622,46780,0,101431,0,"科学,睡眠,科普,学习,健康,逆袭,大脑,专注,注意力,夏日游园会,随手记录我的生活碎片",21,日常,//i1.hdslb.com/bfs/archive/3a6566cd83712a46da4dcc8c01f820e00e080b1c.jpg,http://www.bilibili.com/video/av361407257,0,,False,执行力差,1756708741
BV1AquczJE6F,114844455930497,一旦察觉自己状态不对，一定要把自己救上来，人开悟前都会经历什么？【成庆x姜Dora】,姜Dora在此,16385920,,30:33,1752404400,0,1627939,2971,2051,80785,0,66226,0,"人生,心理,人文,社会,焦虑,个人成长,成庆,内耗,姜Dora,职场新人生存图鉴",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/4f08e287cd01afb6c2ed35b12de453b154ad4948.jpg,http://www.bilibili.com/video/av114844455930497,0,,False,执行力差,1756708741
BV1iw411d7CK,334184925,【双非上岸985】我稳定心态的一个很好用的方法 | 让自己的心静下来 | 提高学习效率,枫叶当书签,382442892,考研期间，我的心态很不好，但是及时找到了方法调整状态，最后圆了自己的名校梦。现在我将它分享出来希望能够帮助到你！,7:48,1626496986,0,58859,146,272,2178,0,2659,0,"知识分享官,学习,经验分享,考试,大学,考研,考研经验,研究生,干货,打卡挑战",208,校园学习,//i0.hdslb.com/bfs/archive/ed9a55a3b7ca588b9493a3b316cd87dc24d6a532.jpg,http://www.bilibili.com/video/av334184925,0,,False,执行力差,1756708741
BV1Srt4z7ERR,114997464271556,【愚者说】人生如棋，步步惊心？不懂“复盘”，再努力都是瞎忙！复盘，是普通人逆袭的唯一法门，你还不知道？,愚者说,18263905,"[看长视频，培养专注力]

｜认知提升｜自我觉醒｜思维拓宽｜

关注&lt;愚者说&gt;让我们共同成长、提升、找到更完美的自己。",20:42,1754736900,0,13078,1,8,1207,0,509,0,"知识,学习,心理,心理学,焦虑,复盘,自我提升,个人成长,战略思维,心理观察室",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/451d33a391ec206d76055dddb9c8b3b9ce7a05d1.jpg,http://www.bilibili.com/video/av114997464271556,0,,False,执行力差,1756708741
BV16Me2zAEs7,115100543358350,夜跑5.25km｜只要我想 执行力就是百分百,小李同学Healer,3546794453633072,-,0:48,1756295087,0,558,0,3,1,0,18,0,"跑步,减肥,方式,自律,执行力,夜跑,创作灵感,塑形瘦身,跑步水平,坚持自律的每一天",164,健身,//i0.hdslb.com/bfs/archive/4410fc8db12543e803024373d156b78d72ffcdbd.jpg,http://www.bilibili.com/video/av115100543358350,0,,False,执行力差,1756708743
BV1Jwh2z4EQT,115105291377676,减肥逆袭不靠玄学，全靠执行力,严料坊身材书_,3546813598534160,,0:44,1756557000,0,617,0,1,6,0,9,0,"减肥减脂,减肥逆袭,严料坊,减肥靠的就是坚持和毅力",21,日常,//i1.hdslb.com/bfs/archive/81638eea312ea86ad2cbd2abfb32b99bf5971ca5.jpg,http://www.bilibili.com/video/av115105291377676,0,,False,执行力差,1756708743
BV1LXV5znEYn,114438329867803,大学不能把人分层，勇气和执行力可以,小波Tell,3546858901212051,-,1:25,1746354809,0,41,0,1,2,0,2,0,"大学,勇气,大学生,执行力,信息差",208,校园学习,//i2.hdslb.com/bfs/archive/9c30ab4086e03ff87a2fbcce47afc405a56ccd09.jpg,http://www.bilibili.com/video/av114438329867803,0,,False,执行力差,1756708743
BV1N14y1n7Wj,775502049,并不是你真的懒 而是你消耗了无谓的意志力,YouTube精选字幕,433199886,Youtube,5:10,1669359827,0,47948,27,115,5498,0,2488,0,"意志力,消耗,心理学,心理,学习,思维,学习方法,经验分享,教育",208,校园学习,//i2.hdslb.com/bfs/archive/1d6f6eba4127823401c1062e0e72e576794af9ec.jpg,http://www.bilibili.com/video/av775502049,0,,False,执行力差,1756708743
