bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1De411V7QJ,261810104,【狂学不累】【超强内驱力】只因我想通了一件事,智慧少女派,11087556,,4:25,1666521548,0,127897,95,148,5270,0,6607,0,"我们都爱搞学习·第二期,我们都爱搞学习,经验分享,学习心得,干货,教育,学习方法,自律",208,校园学习,//i0.hdslb.com/bfs/archive/02c9ffd41943ea47d23736e51c3789f15aceb3db.jpg,http://www.bilibili.com/video/av261810104,0,,False,提高执行力,1756708708
BV1RK4y1c7ad,873588547,穷人逆袭唯一途径，自律万能公式，终结不自律,记忆宫殿宁梓亦,129860965,交流QQ群：285907006 公众号：宁梓亦记忆力训练 记忆宫殿技巧学习书：刻意练习让你过目不忘,13:57,1694934913,0,1111872,1920,1526,80774,0,60635,0,"知识,人文,心理学,学生,拖延症,思维,价值观,经验分享,意志力,精神内耗",208,校园学习,//i2.hdslb.com/bfs/archive/aff80a6217e3d9ae3a37f1bc6150a1879a733fc9.jpg,http://www.bilibili.com/video/av873588547,0,,False,提高执行力,1756708708
BV1Wt421T7QE,1754983633,经常疲惫？效率低下？你需要的可能不是时间管理,七冥Payson,28600223,很多关于个人管理的书都会告诉你，要想获得更高的效率、更好的生活质量，关键在于时间管理。但你有没有想过，也许我们真正缺少的，并不是时间管理的技巧，而是对于“精力”的管理。| 推荐阅读：《精力管理》《我们为什么要睡觉》,20:1,1716120310,0,32070,44,88,1947,0,1311,0,"心理学,效率,实用技巧,自律,时间管理,积极心理学,精力,疲劳,个人成长,精力管理",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/b95e7966ab0db092daa9fddb525c295579a68e5a.jpg,http://www.bilibili.com/video/av1754983633,0,,False,提高执行力,1756708708
BV18E41117Fw,73370829,康康|懂了这个道理，你会忍不住学习|迅速成为学霸|如何主动学习|动力获取|一直自律一直爽|偷偷超过同学|学生党技巧,是你们的康康,1858682,"为什么学霸可以不停努力？而你一学习就困、累、倦，毫无动力？快进来找答案吧！
今天是纯干货，希望可以帮助你找到学习的动力！",8:47,1572003991,0,3340511,164841,7619,258843,0,397277,0,"我的学习日记,学习,VLOG,校园,生活,干货",21,日常,//i1.hdslb.com/bfs/archive/6e70a800127257652a514eeecc6f72912b94b194.jpg,http://www.bilibili.com/video/av73370829,0,,False,提高执行力,1756708708
BV11Y3ozjEZu,114801372041810,《如何度过每天的24小时》：掌控好自己的24小时,柚子A读书,259259592,,17:54,1751730035,0,76252,20,95,7579,0,2488,0,"励志,时间,奇迹,成长,学习,24小时,时间管理,读书分享,人生管理,2025高考季,暑假读书会",228,人文历史,//i0.hdslb.com/bfs/archive/c35dc4f859359405290ca54990139b22bdf21963.jpg,http://www.bilibili.com/video/av114801372041810,0,,False,提高执行力,1756708710
BV1si421h7vt,1456260980,如何提高一个人的执行力？,今日话题猫,321595646,,6:35,1721665020,0,694,1,1,17,0,8,0,"成长,今日话题,执行力,人生攻略",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/70bbf74117ce8e22fc175c0f83ef143ba9f068f1.jpg,http://www.bilibili.com/video/av1456260980,0,,False,提高执行力,1756708710
BV1Y54y1a7k5,844570155,如何拥有持久不竭的学习动力？,幻夜梦屿,7553369,-,3:4,1615035199,0,314486,459,383,9048,0,14851,0,"学习心得,经验分享,课程,考试,高中,高考",208,校园学习,//i2.hdslb.com/bfs/archive/ae6c78017458ddfeb5688e1de4e316fdc47ab34d.jpg,http://www.bilibili.com/video/av844570155,0,,False,提高执行力,1756708710
BV1axgCzDErA,114772817287356,20min躺平冥想，快速回血｜YogaNidra海洋版,李冉在冥想,591246297,-,22:0,1751371200,0,1259868,291,705,35706,0,20292,0,"效率,失眠,冥想,助眠,疗愈,正念,助眠冥想,李冉在冥想,YogaNidra,2025哔需练练,哔需练练2.0夏日燃脂派对",164,健身,//i0.hdslb.com/bfs/archive/67f63a776cdfeda0304a5824367a557c03265adc.jpg,http://www.bilibili.com/video/av114772817287356,0,,False,提高执行力,1756708710
BV18ocyeqEHM,113819552783957,一个让你拥有恐怖执行力的顶级思维：「负熵效应」,认知进化的Vivian,490573356,,4:53,1736748696,0,119008,55,125,11925,0,6045,0,"教育,成长,学习,逆袭,自律,思维,认知,经验分享,内核心态",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/738c6d2124a0859806e3bad53f9e796e99683708.jpg,http://www.bilibili.com/video/av113819552783957,0,,False,提高执行力,1756708710
BV1CKhrzEENX,115119266793270,一个让你拥有恐怖执行力的顶级思维：「当一个时间赌徒」,故事里的哲学家,3546907670481093,-,1:4,1756625400,0,193,0,0,11,0,3,0,"知识,成长,学习,心理,人生感悟,自律,认知,经验分享,深度思考,强者思维",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/3fcdb92af8db1db8551bb9ddb0d8b5dd38d243c9.png,http://www.bilibili.com/video/av115119266793270,0,,False,提高执行力,1756708710
BV1WorUYWESd,113786467916129,【Kurt】提升心力的自用偏方 | 我的Notion笔记和复盘系统,KurTips,225179867,很多同学都问过我关于拖延，焦虑，心力不足怎么办的问题，年底了就跟大家聊聊我的笔记和复盘系统，和其他的心理专家不同，我觉得我的方法更实操一些的，希望对大家新年提高行动力有所帮助。,27:1,1736244397,0,225228,779,936,29706,0,19641,0,"笔记,系统,拖延症,干货,时间管理,复盘,项目管理,精力管理,notion,心力",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/9ee95a72e296f0af2d1a7854e8f1e198d9ccdb63.jpg,http://www.bilibili.com/video/av113786467916129,0,,False,提高执行力,1756708710
BV16Z4y187za,384193092,10分钟提升专注力放下焦虑 0基础经典冥想,范李猿,63486758,"冥想是我日常的习惯，它可以平复我的焦虑、浮躁，让我产生行动力。音乐和白噪音都有用心设计，希望能带给你们5-10分钟的放松，在平静思绪提高专注力后 有好的状态面对一切。 嘿嘿就10分钟 坐着躺着都能做，可以提高工作状态。
有兴趣还记得给个三连，本期点赞过3w，我会继续出冥想相关的内容 ~，如果没到，你们就好好收藏着！ 焦虑 压力大 就拿来调整状态 管用的！（没兴趣的也点个赞吧！哈哈哈）

新朋友 别忘了关注我~",11:26,1653043082,0,4114286,8843,2933,207235,0,195628,0,"打造我的好身材,健身,瑜伽,健康,冥想,焦虑,专注力,跟练,学习,备考",164,健身,//i2.hdslb.com/bfs/archive/d6b875e96351bc90fdfe6d0f13604d5c1acf1e11.jpg,http://www.bilibili.com/video/av384193092,0,,False,提高执行力,1756708710
BV1UcLqz3E7t,114391605317442,执行力的关键是快速失败,相宁丶,326786730,"执行力的关键是快速失败

快速失败，快速验证，执行力就是这么来的。",1:44,1745477474,0,12978,9,62,1503,0,775,0,"成功,学习,心理学,思维,认知,执行力,状态,拖延,自我成长,分享我的专业知识,万物研究所·春日探索企划",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/9dfb1482a2bb84066946d912b06316d40c3e01fa.jpg,http://www.bilibili.com/video/av114391605317442,0,,False,提高执行力,1756708710
BV1UShBzHEE7,115118276939378,疯狂提升执行力的邪修方法,乱七叭叭叭,1380330632,-,0:45,1756565663,0,84,0,0,1,0,3,0,"方法,执行力,好习惯,行动力,心理观察室",21,日常,//i0.hdslb.com/bfs/archive/67f099c590abe57f88e3795d22d06d002da2fce3.jpg,http://www.bilibili.com/video/av115118276939378,0,,False,提高执行力,1756708710
BV1hzPoe7ENK,113940264652691,2025年最值得反复观看的视频！万字拆解《高效能人士的7个习惯》,夏鹏本鹏,3546800797518640,年度重磅视频来了！耗时3天，总长86分钟，2025年最值得你反复观看的视频！,85:49,1738591038,0,105439,285,209,10212,0,4611,0,"学习,职场,目标,习惯,夏鹏,高效能人士,教书匠小夏,万字拆解",209,职业职场,//i2.hdslb.com/bfs/archive/d6fb26829eec60d6a629055cf8b62fdfdb9530f4.jpg,http://www.bilibili.com/video/av113940264652691,0,,False,提高执行力,1756708710
BV1c3hnzsEZd,114951679116961,【规划力/执行力/专注力】全方位提升（白噪音版）,椰子树住在海边,1396348321,-,4:1,1754023672,0,766,0,4,81,0,47,0,"学习,职场,潜意识,执行力,专注力,sub,必剪创作,sub潜意识音乐",21,日常,//i0.hdslb.com/bfs/archive/22096ef999009abc01b95c1ddccc226d7a148e36.jpg,http://www.bilibili.com/video/av114951679116961,0,,False,提高执行力,1756708710
BV1SFEWzLEF4,114515387616969,人为逆境如何把人弄废?拖延症 执行障碍 动力不足的底层原因,小波心理,1033890839,"参考资料：The impact of psychosocial adversity on brain andbehaviour: an overview of existing knowledge anddirections for future research 2024
Early life stress and development: potential mechanisms for adverse outcomes
Published: 16 December 2020
Family incom",12:43,1747366542,0,135745,597,708,12072,0,8865,0,"心理学,情绪,抑郁症,拖延症,脑科学,障碍,焦虑,行动力,底层原理,健康活力大作战,健康活力大作战 有奖征稿",201,科学科普,//i1.hdslb.com/bfs/archive/01bf0c5421daec256380d2a35a37942fdd0fd011.jpg,http://www.bilibili.com/video/av114515387616969,0,,False,提高执行力,1756708710
BV1m24y1N763,784063370,【时间管理】如何拯救拖延症 ? 两个步骤，提升自控力和执行力,Todo清单,1223364817,"接纳永远是改变的第一步，先别急着收藏，认真看完，杀死拖延的进度就已经50%了

Todo清单，一款强大的待办事项和时间管理应用。

官网链接：https://todo.evestudio.cn/",3:47,1685093400,0,6831,6,20,437,0,246,0,"学习,拖延症,效率,自律,时间管理,经验分享,执行力,学习方法,待办清单",208,校园学习,//i1.hdslb.com/bfs/archive/0bf164a7f9cb6579ad531994a73b37ba40c63347.jpg,http://www.bilibili.com/video/av784063370,0,,False,提高执行力,1756708710
BV1bbhxz7EML,114956796172684,【肉萨萨｜执行力】别想，狂做！超强执行力MAX·消灭拖延症效率王者·前额叶系统化升级｜Binaural Beats双耳节拍,肉萨萨酥饼站,327001261,"🩵请在放松的状态下听这段音频，可以视觉化你想要的事物已经来到身边，感受幸运的磁场将你包围。

📣【宠粉福利】
▪️打卡满30天的宝宝可以找我免费领取一支私人定制的纱布音频（活动于8/31截止）
▪️站内三连➕评论区真实的收听体验分享评论 截图可以找萨萨领取每一期主题对应的灵气壁纸，辅助增强对应的能力与功效

⚠️注意事项：
1️⃣推荐连续听30天，播放次数不强制，量变积累达成质变，听一遍就是一遍的功效，支持循环播放
2️⃣酥饼为Binaural Beats双耳节拍音源，左右耳接收频率不同，单耳必然会损失掉",3:19,1754101678,0,3507,2,61,462,0,308,0,"学习,工作,职场,拖延症,效率,执行力,咸鱼自救,音乐分享官,执行力sub",130,音乐综合,//i2.hdslb.com/bfs/archive/dedd266a9dce7af7194a8dac9b9f08ca251a7a17.jpg,http://www.bilibili.com/video/av114956796172684,0,,False,提高执行力,1756708710
BV1hABrYiEqz,113529776511925,包有用的！初高中真正可以实践的时间管理！24h变48h！       求个三连呀，这期视频我准备了两个月哦！下期视频的投稿还有疑问可以在评论区见！,Marsycs,173894680,-,14:13,1732327829,0,2403792,2406,2622,203020,0,139684,0,"时间,高中,学习,自律,时间管理,经验分享,学习心得",208,校园学习,//i1.hdslb.com/bfs/archive/265871bd1d84df952299ed178bb818c3a7509840.jpg,http://www.bilibili.com/video/av113529776511925,0,,False,提高执行力,1756708710
BV1m64y1C7WE,760603131,"《思考,快与慢》让你更加了解自己的思维和决策模式 | David读书科普",David读书科普,17443326,"不喜欢分开看的小伙伴们可以在这里看合集哈~

书籍名称：《思考,快与慢》|《Thinking, Fast and Slow》
作者：丹尼尔·卡尼曼 | Daniel Kahneman",57:47,1620640810,0,209707,564,238,11248,0,6384,0,"知识分享官,互联网,社会,心理,人文,读书,学习,好书推荐,思考",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/0f4fb9d46066abd338bf7f00ad8f0e1289b2e95e.jpg,http://www.bilibili.com/video/av760603131,0,,False,提高执行力,1756708710
BV1TkuTzgEVf,114831805907004,提高执行力（一）：做自己热爱的事情（自我驱动）,小周Uping,1608148433,-,4:15,1752206400,0,3122,0,18,194,0,125,0,"青年,成长,年轻人,热爱,自媒体,驱动力,执行力,自驱,必剪创作,社会观察局,社会切片计划",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/cc85d5bb3fdb0c25720ebc27c1f020a55e413865.jpg,http://www.bilibili.com/video/av114831805907004,0,,False,提高执行力,1756708710
BV1iJ4m1J7H9,1253634705,〖定制𝑺𝒖𝒃〗✰超高智力/学习轻而易举/超强记忆力/提高执行力/良好学习状态,蓝桉桃子,505354293,请相信你自己，你就是最聪明最有天赋的人，你拥有无限的潜力和可能性，你一定会成为理想的自己 ，你的未来可期！,3:41,1713877462,0,431986,666,1775,23743,0,28220,0,"幸运,睡眠,学习,定制,酥饼,智力,显化,自制sub,提升状态,音乐星推官,音乐玩家招募令第四期",130,音乐综合,//i1.hdslb.com/bfs/archive/c5052a2204e6674f3045242603fa9e7c76903bf0.jpg,http://www.bilibili.com/video/av1253634705,0,,False,提高执行力,1756708710
BV1m54y1w7Ja,864674734,知行合一：为何道理都懂，却做不到？,马林思维,111082383,-,28:27,1676893474,0,377237,2991,3337,14327,0,18342,0,"必剪创作,学习,教育,道理,知行合一,情绪",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/cc9e7f5c7b0d58958ea13e9ce0cf82929ea16e6f.jpg,http://www.bilibili.com/video/av864674734,0,,False,提高执行力,1756708710
BV1naLozQEBq,114404288891117,为什么我能每天学习10小时,择恩,2229541,"-
希望大家在跳出视频前，能给个一键三连。

这种视频结构，意味着很多人看到一半就会跑到简介看网站，然后跳出视频，进而导致完播率很低。
而低完播率，会让平台认为这个视频是个低质视频，进而减少推流。

这对UP来说，是很致命的。会让UP主以后不敢做类似的公益网站。不敢分享这种私藏的学习方法。

所以，希望大家尽量不要中途跳出视频。如果要跳出，可以留下你的一键三连吗？这对UP主真的很重要。

======
这个方法不适合所有的专注项目，尤其是创意性的活动，需要适当的走神来获取灵感。

有两个简单的判断标准：
",5:34,1745671181,0,1280500,738,2157,160789,0,84105,0,"教育,大学,考试,学习,心理,心理学,学习方法,学习心得,随机提示音",207,财经商业,//i2.hdslb.com/bfs/archive/920a1d4bf7acaf4056aadf11369d4be4d864b1e6.jpg,http://www.bilibili.com/video/av114404288891117,0,,False,提高执行力,1756708711
BV1gX4y1k7zY,354465479,【发光小球】挑战10分钟专注力训练，排除杂念训练。（10分钟版）,刘清陽,1274644044,挑战10分钟专注力训练，净杂念训练。全身放松，调匀呼吸，自然呼吸。把意识集中在发光小球的运动上，不开小差，如果走神了，立即拉回到小球上，反复训练，直到全程10分钟都能够集中专注。适合工作、上课不集中，修行的人杂念多，难入静。最好关闭弹幕，戴上耳机，全屏播放。,10:16,1680395078,0,145892,0,214,8962,0,3959,0,"专注力训练,专注力",164,健身,//i1.hdslb.com/bfs/archive/33a13b085b71f1d6e1868e58b0cec4f5f0f60821.jpg,http://www.bilibili.com/video/av354465479,0,,False,提高执行力,1756708711
BV1dH3Mz8EN6,114787447017122,曲曲：想尽一切办法，把事做成！不是我看了，我学了，我做过了... 是要锁定目标，信念感极强，强大的执行力，把事做成功！,曲曲女先锋,26717935,,2:12,1751517645,0,1201,0,3,245,0,114,0,"学习,曲曲,执行力",208,校园学习,//i0.hdslb.com/bfs/archive/c5132b4c2cbaa395a7b41d9a698215257090c1f1.jpg,http://www.bilibili.com/video/av114787447017122,0,,False,提高执行力,1756708711
BV1evtbzFEDQ,114998034631819,如何培养如水般的自律——李小龙的哲学洞察,-动力火炬-,1210151610,"本视频文稿见置顶动态

最高级的控制，是放弃控制。",9:34,1754730924,0,67679,83,199,9664,0,6658,0,"励志,李小龙,自律,动力,意志力,自我提升,思维认知",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/054068752b3dba6bb7e482b2cd9766493a91b6b1.jpg,http://www.bilibili.com/video/av114998034631819,0,,False,提高执行力,1756708711
BV1Qv8xzJEDe,114917688545504,一个能让你拥有恐怖执行力的顶级心法：「最小化启动成本」,直子的空间,1683218751,-,5:41,1753505166,0,473,0,2,94,0,29,0,"成长,学习,执行力,心法,成本,认知提升",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/603306c5aab28c22707b97fa54878f939698f373.jpg,http://www.bilibili.com/video/av114917688545504,0,,False,提高执行力,1756708711
BV1tg411S7NQ,515271579,拒绝胡思乱想，专注力max！2句话让你像学神一样，高效学习毫无杂念，持续心流13小时！,硬核学长2077,1195497797,"为什么你一去学习，大脑中就会出现各种杂念？
而别人学习，却能专注十几个小时？
这个视频，学长就给你彻底解释清楚，跪求个一键三连。

我们解决问题，一定要抓核心。
胡思乱想，并不是因为大脑“想得太多”。
恰恰相反，你“想得太少”了，才容易走神。

这期视频，学长就会教给你两个简单的实操方法，让你光速排除杂念：
1.思考知识点的运用，排除杂念
2.思考知识点的联系，保持专注

详细版本，可以看这里:
https://www.bilibili.com/video/BV1Xq4y167ez?share_sourc",6:18,1662716926,0,2554223,1632,2139,194529,0,216773,0,"我们都爱搞学习,高考,考研,考试,知识,校园学习,学习,校园,大学,学习方法,经验分享,高中",208,校园学习,//i0.hdslb.com/bfs/archive/1c198ac9a310567eee540563678cd7f5f726b222.jpg,http://www.bilibili.com/video/av515271579,0,,False,提高执行力,1756708711
BV1sCaVzVEtt,115124014750458,「天赋」并不是天才专属，普通人也能拥有！［看长视频，培养专注力］无废话，适合循环播放，重塑大脑&amp;潜意识｜认知觉醒｜思维拓宽｜个人成长,拓荒者说-下饭长视频,437325981,-,22:44,1756653750,0,520,0,0,12,0,7,0,"努力,知识,赚钱,潜能,天赋,特长,个人成长,擅长,认知觉醒,思维拓宽",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/ba2da4653032430bbf82d145ff80b1715bfa4b97.jpg,http://www.bilibili.com/video/av115124014750458,0,,False,提高执行力,1756708711
BV1peu9zAE8Y,114879470178249,在准备专升本，执行力不高怎么办？,英语老师晓艳,490340432,"提升执行力的方法：
从小目标开始：前10天每天只学5小时，任务量减半，先养成学习习惯再加量。
出声学习防走神：边读边学，让大脑专注；跑神时深呼吸3分钟调整。
自我鼓励+画饼：学不动时想象成功上岸的场景，用&quot;未来诱惑&quot;逼自己完成当日任务。
隔离干扰：手机放远，学时不碰；固定休息时间，玩时尽情玩。
心理暗示：每天夸自己&quot;你真棒&quot;，重复多了会真自信。",5:25,1752973200,0,4999,2,11,140,0,200,0,"大学,经验分享,执行力,上岸,专升本,学习心得,刘晓艳,是老师，也是UP主！,开口说外语,学丞",21,日常,//i2.hdslb.com/bfs/archive/788580edd19354c8d3f8ed07fb27dfa5d95944c3.jpg,http://www.bilibili.com/video/av114879470178249,0,,False,提高执行力,1756708711
BV1sp4y197uX,968006822,【如何做到连续学习10+小时】从早学到晚的秘籍|长时间专注|纯干货|不看后悔系列,居赤ccc-July,16544130,纯干货嘎嘎嘎！！喜欢的话不要忘了三连喏！٩(๑´3｀๑)۶有用也记得评论呀！！啵啵啵一大口！,8:43,1588471251,0,3340977,62463,2263,116690,0,159282,0,"沉迷学习ing,STUDYWITHME,学习方法,干货,高效,自律",21,日常,//i0.hdslb.com/bfs/archive/8f46726c4cf0182038353b3775dd786e6092e88a.jpg,http://www.bilibili.com/video/av968006822,0,,False,提高执行力,1756708711
BV1KiCrYkEUu,113719443001412,不靠咖啡因，高中生保持高能量的20条秘籍！,北大糖的魔法数学,283755998,,3:33,1735221077,0,239482,234,357,28250,0,32514,0,"高中,学习,高中生,期末考试,能量,专注,经验分享,学习心得,屏蔽力,bilibili期末季",208,校园学习,//i1.hdslb.com/bfs/archive/5fb5487ebeee0916a18a896fd15105462800ef23.jpg,http://www.bilibili.com/video/av113719443001412,0,,False,提高执行力,1756708711
BV1NDMqzpEKe,114691900706026,拖延P人的无痛时间管理法则：只要你不混乱 时间永远够用,姜Dora在此,16385920,,7:11,1750071600,0,362692,882,385,21766,0,19030,0,"AI,时间管理,拖延,个人成长,职业职场,P人,姜Dora,职场新人生存图鉴",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/5069fbabf5f3042f28c5c21167e4d557f35c1d8f.jpg,http://www.bilibili.com/video/av114691900706026,0,,False,提高执行力,1756708711
BV1Zs8DzAEH7,114934264367696,【规划力/执行力/专注力】全方位提升,椰子树住在海边,1396348321,-,4:1,1753757879,0,997,1,4,111,0,67,0,"学习,职场,潜意识,执行力,专注力,sub,必剪创作,sub潜意识音乐",21,日常,//i0.hdslb.com/bfs/archive/22096ef999009abc01b95c1ddccc226d7a148e36.jpg,http://www.bilibili.com/video/av114934264367696,0,,False,提高执行力,1756708711
BV1Qk1aYYErn,113378496349895,【显化&amp;陪伴学习】白噪音-执行力/只想学习/专注/沉浸学习/心流状态,AL你一定会赢,25402029,"白噪音终于来了
只想学习
提升执行力&amp;专注力
高效完成学习
大家学习/工作愉快

（最近在实习有点点忙🌹 ）",60:18,1730018958,0,9436,1,15,332,0,275,0,"高考,学习,考研,执行力,白噪音,sub,心流,显化",208,校园学习,//i2.hdslb.com/bfs/archive/7192f093f4967a79ce238c541b5d69071e40503b.jpg,http://www.bilibili.com/video/av113378496349895,0,,False,提高执行力,1756708711
BV1hzPoe7ENK,113940264652691,2025年最值得反复观看的视频！万字拆解《高效能人士的7个习惯》,夏鹏本鹏,3546800797518640,年度重磅视频来了！耗时3天，总长86分钟，2025年最值得你反复观看的视频！,85:49,1738591038,0,105439,285,209,10212,0,4611,0,"学习,职场,目标,习惯,夏鹏,高效能人士,教书匠小夏,万字拆解",209,职业职场,//i2.hdslb.com/bfs/archive/d6fb26829eec60d6a629055cf8b62fdfdb9530f4.jpg,http://www.bilibili.com/video/av113940264652691,0,,False,提高执行力,1756708711
BV16G4y177pr,819261107,利用好“福格行为模型”，帮你提高执行力,YouCore官方,1572764532,为什么制定很大的计划以后执行不下去？怎么去分析一个人的执行力到底是受哪些因素影响呢？一键三连，YouCore为你解答~,15:24,1672063200,0,1200,1,1,74,0,35,0,"怎么提高自制力,执行,计划,职场,学习,#工作,#自制力,#经验分享,#坚持,#思维",209,职业职场,//i2.hdslb.com/bfs/archive/ff36ac31df470a70a2fd74fd8fbd35108df1662d.jpg,http://www.bilibili.com/video/av819261107,0,,False,提高执行力,1756708711
BV18E41117Fw,73370829,康康|懂了这个道理，你会忍不住学习|迅速成为学霸|如何主动学习|动力获取|一直自律一直爽|偷偷超过同学|学生党技巧,是你们的康康,1858682,"为什么学霸可以不停努力？而你一学习就困、累、倦，毫无动力？快进来找答案吧！
今天是纯干货，希望可以帮助你找到学习的动力！",8:47,1572003991,0,3340511,164841,7619,258843,0,397277,0,"我的学习日记,学习,VLOG,校园,生活,干货",21,日常,//i1.hdslb.com/bfs/archive/6e70a800127257652a514eeecc6f72912b94b194.jpg,http://www.bilibili.com/video/av73370829,0,,False,提高执行力,1756708711
BV1zF411s7fT,297320914,怎么让学习像打游戏一样上瘾？,幻夜梦屿,7553369,,5:43,1647430649,0,4228706,4902,2518,235556,0,216282,0,"学习帮帮团,学习,高考,考试,高中,教育",208,校园学习,//i2.hdslb.com/bfs/archive/a879f04fc82380da58bb3af44e511b6c7e688853.jpg,http://www.bilibili.com/video/av297320914,0,,False,提高执行力,1756708711
BV1Hb42177MY,1806475831,执行力强和弱的人，就像两个物种,傻白在美国,1373230511,,4:54,1722772800,0,49371,36,76,4319,0,2788,0,"学习,执行力,干货分享,能力提升",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/d1665df4b3c823df1e8146076e5a8e4ff3a7bd2e.jpg,http://www.bilibili.com/video/av1806475831,0,,False,提高执行力,1756708711
BV1DW4y187aT,941890962,养成学霸思维的关键思想——认知框架,木月zxp,1870041185,-,3:45,1660272823,0,204301,300,455,22113,0,31513,0,"学习帮帮团2022第二季,学习帮帮团,必剪创作,高中,高考,思维,学习,教育,经验分享,学习心得,养成",208,校园学习,//i2.hdslb.com/bfs/archive/fe3dd59c9dbae2d12268a68e98ece6e08e39c098.jpg,http://www.bilibili.com/video/av941890962,0,,False,提高执行力,1756708711
BV1r24y1J7E7,694992182,放弃熬夜，做清晨的霸主（人生效率的巨变）,硬核的HeyMatt,239688446,,7:7,1677208697,0,2281178,3653,3835,140539,0,127382,0,"今天也要好好工作,时间管理,经验分享,自律,熬夜,效率,人生,学习,巨人的工具,早起",208,校园学习,//i0.hdslb.com/bfs/archive/211637f585721c2ec7a69b68b7dca5daac36a445.jpg,http://www.bilibili.com/video/av694992182,0,,False,提高执行力,1756708711
BV1LWPTeLEvX,114047102030448,不舒服的小事立马解决 ，享受执行力带来的强大正反馈,简爱_SimpleLife,236663568,,1:53,1740220916,0,107375,42,201,2657,0,6695,0,"原创,记录,高能量,执行力,生活记录,断舍离,自我提升,人生建议,观点分享,精简生活",21,日常,//i2.hdslb.com/bfs/archive/b9135fe56374b8dd80bb3a57624671766de6dcfe.jpg,http://www.bilibili.com/video/av114047102030448,0,,False,提高执行力,1756708713
BV1qB4y1y7xN,596543228,提高执行力的一个超强方法,月言的诗,145884980,-,2:42,1652454430,0,645,0,0,7,0,4,0,"打卡挑战,技能,学习,执行力,方法,培训",201,科学科普,//i0.hdslb.com/bfs/archive/d965aab15cb0ec230098b3c76ae2d8bf821b2521.jpg,http://www.bilibili.com/video/av596543228,0,,False,提高执行力,1756708713
BV1xH4y1L7oU,1051221994,原来学霸的执行力从这里来,小郭想恰饭,454253154,及时正向反馈,1:26,1709305020,0,317865,19,239,22323,0,18444,0,"学习,学霸,经验分享,执行力,学习心得,必剪创作,我们都爱搞学习,新学期，多点新知识！",208,校园学习,//i0.hdslb.com/bfs/archive/76a2a960d6c0b76b6e99fb2591b053c9db3e7a4d.jpg,http://www.bilibili.com/video/av1051221994,0,,False,提高执行力,1756708713
BV1QFKVzHEHe,114738256156168,天涯神贴：执行力系统,天涯神贴_升维珍藏,78176056,【如看更多、主页简介公中号】,2:31,1750766911,0,4775,0,3,195,0,110,0,"人生,系统,智慧,思维,认知,执行力,行动力,天涯神贴,强者思维,万物研究所,2025科学很可爱",228,人文历史,//i2.hdslb.com/bfs/archive/3ec9aa3e9bc0519ce1730f28145f1c8c25e8619f.jpg,http://www.bilibili.com/video/av114738256156168,0,,False,提高执行力,1756708713
BV13h4y1Y7cU,660884974,【万字长文解析】我如何戒掉了刷手机的坏习惯｜No.072『福格行为模型』,檀东东Tango,14739873,,31:32,1694509444,0,96644,273,304,7658,0,7085,0,"亲测有效,习惯养成,模型思维,戒掉手机,戒掉坏习惯,行为设计,福格行为模型,分享我的专业知识,万物研究所·奖学金计划",122,野生技能协会,//i1.hdslb.com/bfs/archive/f1c424eaf71c0a6094e9892d6545d9ae68a0947b.jpg,http://www.bilibili.com/video/av660884974,0,,False,提高执行力,1756708713
BV1dr4y1Y7vf,765807806,3句话，戒掉「完美主义」，找回行动力,老杨在成长,435293035,"完美主义，是成长路上的最大障碍。
这是我这两年感触最深的一句话。完美主义者们因为“太想把事情做好”而陷入无尽的准备和拖延，或者在无关紧要的细节上花费过多的时间精力，反倒错失了宝贵的机会，实在让人感到可惜。
今天分享的3句话，来自我和完美主义作战多年的经验，希望也能帮你找回勇气和行动力。",4:39,1642848538,0,117926,804,333,7415,0,7776,0,"知识分享官,完美主义,心理学,执行力,拖延症",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/34bc3e5dd6ad15eb36790636ff12566df65a7d31.jpg,http://www.bilibili.com/video/av765807806,0,,False,提高执行力,1756708713
BV1jBfzY4ELE,113894546739651,有计划还在玩手机？寒假1s恢复执行力！,北大糖的魔法数学,283755998,,3:15,1737893077,0,28319,130,79,3233,0,4809,0,"计划,手机,高中,学习,高三,高中生,高一,寒假,执行力,学习心得",208,校园学习,//i0.hdslb.com/bfs/archive/538141ff6e10ca1935ed8749f933e2f2dfe8ee6d.jpg,http://www.bilibili.com/video/av113894546739651,0,,False,提高执行力,1756708713
